IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00,  0.05), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 226.40, L= 495.40, L_straight= 491.67, slack=  3.74, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.46), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 226.50, L= 495.34, L_straight= 491.60, slack=  3.74, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.45), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 226.60, L= 495.28, L_straight= 491.54, slack=  3.74, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.45), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 226.70, L= 495.22, L_straight= 491.48, slack=  3.74, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.45), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 226.80, L= 495.16, L_straight= 491.42, slack=  3.74, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.44), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 226.90, L= 495.09, L_straight= 491.36, slack=  3.74, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.44), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 227.00, L= 495.03, L_straight= 491.30, slack=  3.74, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.44), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 227.10, L= 494.97, L_straight= 491.23, slack=  3.74, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.43), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 227.20, L= 494.91, L_straight= 491.17, slack=  3.74, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.43), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 227.30, L= 494.85, L_straight= 491.11, slack=  3.74, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.43), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 227.40, L= 494.78, L_straight= 491.05, slack=  3.74, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.42), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 227.50, L= 494.72, L_straight= 490.99, slack=  3.73, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.42), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 227.60, L= 494.66, L_straight= 490.93, slack=  3.73, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.41), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 227.70, L= 494.60, L_straight= 490.86, slack=  3.73, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.41), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 227.80, L= 494.54, L_straight= 490.80, slack=  3.73, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.41), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 227.90, L= 494.47, L_straight= 490.74, slack=  3.73, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.40), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 228.00, L= 494.41, L_straight= 490.68, slack=  3.73, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.40), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 228.10, L= 494.35, L_straight= 490.62, slack=  3.73, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.40), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 228.20, L= 494.29, L_straight= 490.56, slack=  3.73, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.39), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 228.30, L= 494.22, L_straight= 490.49, slack=  3.73, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.39), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 228.40, L= 494.16, L_straight= 490.43, slack=  3.73, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.39), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 228.50, L= 494.10, L_straight= 490.37, slack=  3.73, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.38), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 228.60, L= 494.04, L_straight= 490.31, slack=  3.73, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.38), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 228.70, L= 493.98, L_straight= 490.25, slack=  3.73, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.38), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 228.80, L= 493.91, L_straight= 490.19, slack=  3.73, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.37), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 228.90, L= 493.85, L_straight= 490.12, slack=  3.73, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.37), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 229.00, L= 493.79, L_straight= 490.06, slack=  3.73, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.36), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 229.10, L= 493.73, L_straight= 490.00, slack=  3.73, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.36), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 229.20, L= 493.67, L_straight= 489.94, slack=  3.73, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.36), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 229.30, L= 493.60, L_straight= 489.88, slack=  3.73, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.35), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 229.40, L= 493.54, L_straight= 489.82, slack=  3.73, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.35), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 229.50, L= 493.48, L_straight= 489.75, slack=  3.73, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.35), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 229.60, L= 493.42, L_straight= 489.69, slack=  3.72, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.34), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 229.70, L= 493.35, L_straight= 489.63, slack=  3.72, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.34), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 229.80, L= 493.29, L_straight= 489.57, slack=  3.72, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.34), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 229.90, L= 493.23, L_straight= 489.51, slack=  3.72, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.33), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 230.00, L= 493.17, L_straight= 489.45, slack=  3.72, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.33), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 230.10, L= 493.11, L_straight= 489.38, slack=  3.72, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.33), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 230.20, L= 493.04, L_straight= 489.32, slack=  3.72, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.32), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 230.30, L= 492.98, L_straight= 489.26, slack=  3.72, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.32), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 230.40, L= 492.92, L_straight= 489.20, slack=  3.72, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.31), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 230.50, L= 492.86, L_straight= 489.14, slack=  3.72, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.31), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 230.60, L= 492.80, L_straight= 489.08, slack=  3.72, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.31), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 230.70, L= 492.73, L_straight= 489.01, slack=  3.72, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.30), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 230.80, L= 492.67, L_straight= 488.95, slack=  3.72, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.30), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 230.90, L= 492.61, L_straight= 488.89, slack=  3.72, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.30), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 231.00, L= 492.55, L_straight= 488.83, slack=  3.72, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.29), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 231.10, L= 492.49, L_straight= 488.77, slack=  3.72, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.29), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 231.20, L= 492.42, L_straight= 488.71, slack=  3.72, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.29), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 231.30, L= 492.36, L_straight= 488.64, slack=  3.72, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.28), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 231.40, L= 492.30, L_straight= 488.58, slack=  3.72, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.28), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 231.50, L= 492.24, L_straight= 488.52, slack=  3.72, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.28), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 231.60, L= 492.17, L_straight= 488.46, slack=  3.72, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.27), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 231.70, L= 492.11, L_straight= 488.40, slack=  3.71, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.27), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 231.80, L= 492.05, L_straight= 488.34, slack=  3.71, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.26), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 231.90, L= 491.99, L_straight= 488.27, slack=  3.71, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.26), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 232.00, L= 491.93, L_straight= 488.21, slack=  3.71, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.26), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 232.10, L= 491.86, L_straight= 488.15, slack=  3.71, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.25), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 232.20, L= 491.80, L_straight= 488.09, slack=  3.71, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.25), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 232.30, L= 491.74, L_straight= 488.03, slack=  3.71, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.25), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 232.40, L= 491.68, L_straight= 487.97, slack=  3.71, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.24), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 232.50, L= 491.62, L_straight= 487.90, slack=  3.71, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.24), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 232.60, L= 491.55, L_straight= 487.84, slack=  3.71, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.24), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 232.70, L= 491.49, L_straight= 487.78, slack=  3.71, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.23), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 232.80, L= 491.43, L_straight= 487.72, slack=  3.71, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.23), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 232.90, L= 491.37, L_straight= 487.66, slack=  3.71, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.23), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.00, L= 491.30, L_straight= 487.60, slack=  3.71, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.22), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.10, L= 491.24, L_straight= 487.53, slack=  3.71, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.22), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.20, L= 491.18, L_straight= 487.47, slack=  3.71, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.21), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.30, L= 491.12, L_straight= 487.41, slack=  3.71, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.21), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.40, L= 491.06, L_straight= 487.35, slack=  3.71, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.21), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.50, L= 490.99, L_straight= 487.29, slack=  3.71, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.20), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.60, L= 490.93, L_straight= 487.23, slack=  3.71, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.20), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.70, L= 490.87, L_straight= 487.16, slack=  3.71, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.20), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.80, L= 490.81, L_straight= 487.10, slack=  3.70, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.19), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.90, L= 490.75, L_straight= 487.04, slack=  3.70, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.19), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.00, L= 490.68, L_straight= 486.98, slack=  3.70, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.19), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.10, L= 490.62, L_straight= 486.92, slack=  3.70, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.18), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.20, L= 490.56, L_straight= 486.86, slack=  3.70, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.18), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.30, L= 490.50, L_straight= 486.79, slack=  3.70, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.18), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.40, L= 490.44, L_straight= 486.73, slack=  3.70, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.17), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.50, L= 490.37, L_straight= 486.67, slack=  3.70, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.17), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.60, L= 490.31, L_straight= 486.61, slack=  3.70, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.16), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.70, L= 490.25, L_straight= 486.55, slack=  3.70, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.16), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.80, L= 490.19, L_straight= 486.49, slack=  3.70, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.16), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.90, L= 490.12, L_straight= 486.42, slack=  3.70, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.15), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.00, L= 490.06, L_straight= 486.36, slack=  3.70, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.15), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.10, L= 490.00, L_straight= 486.30, slack=  3.70, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.15), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.20, L= 489.94, L_straight= 486.24, slack=  3.70, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.14), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.30, L= 489.88, L_straight= 486.18, slack=  3.70, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.14), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.40, L= 489.81, L_straight= 486.12, slack=  3.70, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.14), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.50, L= 489.75, L_straight= 486.05, slack=  3.70, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.13), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.60, L= 489.69, L_straight= 485.99, slack=  3.70, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.64, -28.13), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.70, L= 489.63, L_straight= 485.93, slack=  3.70, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.64, -28.13), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.80, L= 489.57, L_straight= 485.87, slack=  3.70, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.63, -28.12), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.90, L= 489.50, L_straight= 485.81, slack=  3.70, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.63, -28.12), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 236.00, L= 489.44, L_straight= 485.75, slack=  3.69, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.63, -28.12), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 236.10, L= 489.38, L_straight= 485.68, slack=  3.69, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.63, -28.11), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 236.20, L= 489.32, L_straight= 485.62, slack=  3.69, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.63, -28.11), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 236.30, L= 489.25, L_straight= 485.56, slack=  3.69, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.63, -28.10), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 236.40, L= 489.19, L_straight= 485.50, slack=  3.69, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.63, -28.10), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 236.50, L= 489.13, L_straight= 485.44, slack=  3.69, T_bat= 0.47, T_rov= 7.11, F_drag_cable=( 0.63, -28.10), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 236.60, L= 489.07, L_straight= 485.38, slack=  3.69, T_bat= 0.28, T_rov= 7.11, F_drag_cable=( 0.63, -28.09), Fy_cmd= 50.00, desired= -0.62, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
