IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00,  0.05), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 102.50, L= 467.37, L_straight= 459.02, slack=  8.35, T_bat= 37.29, T_rov= 0.50, F_drag_cable=(-4.84,  46.36), Fy_cmd=-75.00, desired=  0.04, ret=  0.65, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 102.60, L= 467.43, L_straight= 459.10, slack=  8.33, T_bat= 37.34, T_rov= 0.50, F_drag_cable=(-4.84,  46.37), Fy_cmd=-75.00, desired=  0.04, ret=  0.60, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 102.70, L= 467.49, L_straight= 459.18, slack=  8.31, T_bat= 37.13, T_rov= 0.50, F_drag_cable=(-4.84,  46.38), Fy_cmd=-75.00, desired=  0.05, ret=  0.55, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 102.80, L= 467.55, L_straight= 459.27, slack=  8.28, T_bat= 37.40, T_rov= 0.50, F_drag_cable=(-4.85,  46.38), Fy_cmd=-75.00, desired=  0.05, ret=  0.50, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 102.90, L= 467.60, L_straight= 459.35, slack=  8.25, T_bat= 37.62, T_rov= 0.50, F_drag_cable=(-4.85,  46.39), Fy_cmd=-75.00, desired=  0.15, ret=  0.46, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 103.00, L= 467.65, L_straight= 459.43, slack=  8.22, T_bat= 37.24, T_rov= 0.50, F_drag_cable=(-4.85,  46.39), Fy_cmd=-75.00, desired=  0.25, ret=  0.44, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 103.10, L= 467.69, L_straight= 459.51, slack=  8.18, T_bat= 37.28, T_rov= 0.50, F_drag_cable=(-4.85,  46.40), Fy_cmd=-75.00, desired=  0.35, ret=  0.43, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 103.20, L= 467.73, L_straight= 459.60, slack=  8.14, T_bat= 36.53, T_rov= 0.50, F_drag_cable=(-4.85,  46.40), Fy_cmd=-75.00, desired=  0.45, ret=  0.44, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 103.30, L= 467.78, L_straight= 459.68, slack=  8.10, T_bat= 36.61, T_rov= 0.50, F_drag_cable=(-4.85,  46.40), Fy_cmd=-75.00, desired=  0.55, ret=  0.45, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 103.40, L= 467.82, L_straight= 459.76, slack=  8.06, T_bat= 36.83, T_rov= 0.50, F_drag_cable=(-4.85,  46.41), Fy_cmd=-75.00, desired=  0.65, ret=  0.47, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 103.50, L= 467.87, L_straight= 459.84, slack=  8.03, T_bat= 36.79, T_rov= 0.50, F_drag_cable=(-4.85,  46.41), Fy_cmd=-75.00, desired=  0.75, ret=  0.49, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 103.60, L= 467.92, L_straight= 459.92, slack=  7.99, T_bat= 37.47, T_rov= 0.50, F_drag_cable=(-4.85,  46.42), Fy_cmd=-75.00, desired=  0.85, ret=  0.53, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 103.70, L= 467.97, L_straight= 460.01, slack=  7.96, T_bat= 37.04, T_rov= 0.50, F_drag_cable=(-4.85,  46.42), Fy_cmd=-75.00, desired=  0.95, ret=  0.57, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 103.80, L= 468.03, L_straight= 460.09, slack=  7.94, T_bat= 37.11, T_rov= 0.50, F_drag_cable=(-4.85,  46.43), Fy_cmd=-75.00, desired=  1.05, ret=  0.62, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 103.90, L= 468.09, L_straight= 460.17, slack=  7.92, T_bat= 37.76, T_rov= 0.50, F_drag_cable=(-4.85,  46.44), Fy_cmd=-75.00, desired=  1.15, ret=  0.67, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 104.00, L= 468.16, L_straight= 460.25, slack=  7.90, T_bat= 37.51, T_rov= 0.50, F_drag_cable=(-4.85,  46.44), Fy_cmd=-75.00, desired=  1.25, ret=  0.73, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 104.10, L= 468.23, L_straight= 460.34, slack=  7.89, T_bat= 37.20, T_rov= 0.50, F_drag_cable=(-4.85,  46.45), Fy_cmd=-75.00, desired=  1.35, ret=  0.79, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 104.20, L= 468.31, L_straight= 460.42, slack=  7.89, T_bat= 37.40, T_rov= 0.50, F_drag_cable=(-4.85,  46.46), Fy_cmd=-75.00, desired=  1.45, ret=  0.86, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 104.30, L= 468.40, L_straight= 460.50, slack=  7.89, T_bat= 37.25, T_rov= 0.50, F_drag_cable=(-4.85,  46.47), Fy_cmd=-75.00, desired=  1.45, ret=  0.92, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 104.40, L= 468.49, L_straight= 460.58, slack=  7.90, T_bat= 37.01, T_rov= 0.50, F_drag_cable=(-4.85,  46.47), Fy_cmd=-75.00, desired=  1.44, ret=  0.97, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 104.50, L= 468.58, L_straight= 460.67, slack=  7.92, T_bat= 37.62, T_rov= 0.50, F_drag_cable=(-4.86,  46.48), Fy_cmd=-75.00, desired=  1.42, ret=  1.01, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 104.60, L= 468.69, L_straight= 460.75, slack=  7.94, T_bat= 37.66, T_rov= 0.50, F_drag_cable=(-4.86,  46.49), Fy_cmd=-75.00, desired=  1.40, ret=  1.05, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 104.70, L= 468.79, L_straight= 460.83, slack=  7.96, T_bat= 37.43, T_rov= 0.50, F_drag_cable=(-4.86,  46.50), Fy_cmd=-75.00, desired=  1.38, ret=  1.09, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 104.80, L= 468.90, L_straight= 460.91, slack=  7.99, T_bat= 37.52, T_rov= 0.50, F_drag_cable=(-4.86,  46.52), Fy_cmd=-75.00, desired=  1.35, ret=  1.11, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 104.90, L= 469.01, L_straight= 460.99, slack=  8.02, T_bat= 37.53, T_rov= 0.50, F_drag_cable=(-4.86,  46.53), Fy_cmd=-75.00, desired=  1.32, ret=  1.13, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 105.00, L= 469.12, L_straight= 461.08, slack=  8.05, T_bat= 37.32, T_rov= 0.50, F_drag_cable=(-4.86,  46.54), Fy_cmd=-75.00, desired=  1.29, ret=  1.15, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 105.10, L= 469.24, L_straight= 461.16, slack=  8.08, T_bat= 37.47, T_rov= 0.50, F_drag_cable=(-4.86,  46.55), Fy_cmd=-75.00, desired=  1.25, ret=  1.16, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 105.20, L= 469.35, L_straight= 461.24, slack=  8.11, T_bat= 37.33, T_rov= 0.50, F_drag_cable=(-4.86,  46.56), Fy_cmd=-75.00, desired=  1.21, ret=  1.16, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 105.30, L= 469.47, L_straight= 461.32, slack=  8.15, T_bat= 37.34, T_rov= 0.50, F_drag_cable=(-4.87,  46.57), Fy_cmd=-75.00, desired=  1.18, ret=  1.17, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 105.40, L= 469.59, L_straight= 461.41, slack=  8.18, T_bat= 37.44, T_rov= 0.50, F_drag_cable=(-4.87,  46.58), Fy_cmd=-75.00, desired=  1.14, ret=  1.16, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 105.50, L= 469.70, L_straight= 461.49, slack=  8.22, T_bat= 37.79, T_rov= 0.50, F_drag_cable=(-4.87,  46.60), Fy_cmd=-75.00, desired=  1.10, ret=  1.16, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 105.60, L= 469.82, L_straight= 461.57, slack=  8.25, T_bat= 37.43, T_rov= 0.50, F_drag_cable=(-4.87,  46.61), Fy_cmd=-75.00, desired=  1.07, ret=  1.15, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 105.70, L= 469.93, L_straight= 461.65, slack=  8.28, T_bat= 37.21, T_rov= 0.50, F_drag_cable=(-4.87,  46.62), Fy_cmd=-75.00, desired=  1.03, ret=  1.14, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 105.80, L= 470.05, L_straight= 461.74, slack=  8.31, T_bat= 37.13, T_rov= 0.50, F_drag_cable=(-4.87,  46.63), Fy_cmd=-75.00, desired=  0.93, ret=  1.12, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 105.90, L= 470.16, L_straight= 461.82, slack=  8.34, T_bat= 37.08, T_rov= 0.50, F_drag_cable=(-4.87,  46.64), Fy_cmd=-75.00, desired=  0.83, ret=  1.09, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 106.00, L= 470.27, L_straight= 461.90, slack=  8.37, T_bat= 37.04, T_rov= 0.50, F_drag_cable=(-4.87,  46.65), Fy_cmd=-75.00, desired=  0.73, ret=  1.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 106.10, L= 470.37, L_straight= 461.98, slack=  8.39, T_bat= 36.74, T_rov= 0.50, F_drag_cable=(-4.87,  46.66), Fy_cmd=-75.00, desired=  0.63, ret=  1.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 106.20, L= 470.47, L_straight= 462.06, slack=  8.41, T_bat= 36.78, T_rov= 0.50, F_drag_cable=(-4.88,  46.67), Fy_cmd=-75.00, desired=  0.53, ret=  0.96, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 106.30, L= 470.57, L_straight= 462.15, slack=  8.42, T_bat= 37.14, T_rov= 0.50, F_drag_cable=(-4.88,  46.68), Fy_cmd=-75.00, desired=  0.43, ret=  0.91, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 106.40, L= 470.66, L_straight= 462.23, slack=  8.43, T_bat= 37.28, T_rov= 0.50, F_drag_cable=(-4.88,  46.69), Fy_cmd=-75.00, desired=  0.33, ret=  0.86, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 106.50, L= 470.75, L_straight= 462.31, slack=  8.44, T_bat= 37.69, T_rov= 0.50, F_drag_cable=(-4.88,  46.70), Fy_cmd=-75.00, desired=  0.23, ret=  0.81, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 106.60, L= 470.83, L_straight= 462.39, slack=  8.43, T_bat= 37.65, T_rov= 0.50, F_drag_cable=(-4.88,  46.71), Fy_cmd=-75.00, desired=  0.13, ret=  0.76, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 106.70, L= 470.91, L_straight= 462.48, slack=  8.43, T_bat= 36.99, T_rov= 0.50, F_drag_cable=(-4.88,  46.71), Fy_cmd=-75.00, desired=  0.04, ret=  0.71, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 106.80, L= 470.98, L_straight= 462.56, slack=  8.42, T_bat= 36.83, T_rov= 0.50, F_drag_cable=(-4.88,  46.72), Fy_cmd=-75.00, desired=  0.04, ret=  0.66, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 106.90, L= 471.04, L_straight= 462.64, slack=  8.40, T_bat= 36.67, T_rov= 0.50, F_drag_cable=(-4.88,  46.73), Fy_cmd=-75.00, desired=  0.04, ret=  0.61, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 107.00, L= 471.10, L_straight= 462.72, slack=  8.38, T_bat= 36.62, T_rov= 0.50, F_drag_cable=(-4.88,  46.73), Fy_cmd=-75.00, desired=  0.04, ret=  0.56, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 107.10, L= 471.16, L_straight= 462.81, slack=  8.35, T_bat= 37.03, T_rov= 0.50, F_drag_cable=(-4.88,  46.74), Fy_cmd=-75.00, desired=  0.05, ret=  0.51, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 107.20, L= 471.21, L_straight= 462.89, slack=  8.32, T_bat= 37.26, T_rov= 0.50, F_drag_cable=(-4.88,  46.74), Fy_cmd=-75.00, desired=  0.15, ret=  0.48, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 107.30, L= 471.26, L_straight= 462.97, slack=  8.29, T_bat= 37.07, T_rov= 0.50, F_drag_cable=(-4.88,  46.75), Fy_cmd=-75.00, desired=  0.25, ret=  0.45, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 107.40, L= 471.30, L_straight= 463.05, slack=  8.25, T_bat= 37.16, T_rov= 0.50, F_drag_cable=(-4.88,  46.75), Fy_cmd=-75.00, desired=  0.35, ret=  0.44, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 107.50, L= 471.35, L_straight= 463.14, slack=  8.21, T_bat= 37.54, T_rov= 0.50, F_drag_cable=(-4.88,  46.76), Fy_cmd=-75.00, desired=  0.45, ret=  0.44, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 107.60, L= 471.39, L_straight= 463.22, slack=  8.18, T_bat= 37.82, T_rov= 0.50, F_drag_cable=(-4.88,  46.76), Fy_cmd=-75.00, desired=  0.55, ret=  0.45, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 107.70, L= 471.44, L_straight= 463.30, slack=  8.14, T_bat= 37.75, T_rov= 0.50, F_drag_cable=(-4.89,  46.77), Fy_cmd=-75.00, desired=  0.65, ret=  0.47, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 107.80, L= 471.49, L_straight= 463.38, slack=  8.10, T_bat= 37.84, T_rov= 0.50, F_drag_cable=(-4.89,  46.77), Fy_cmd=-75.00, desired=  0.75, ret=  0.50, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 107.90, L= 471.54, L_straight= 463.46, slack=  8.07, T_bat= 37.78, T_rov= 0.50, F_drag_cable=(-4.89,  46.78), Fy_cmd=-75.00, desired=  0.85, ret=  0.53, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 108.00, L= 471.59, L_straight= 463.55, slack=  8.04, T_bat= 37.81, T_rov= 0.50, F_drag_cable=(-4.89,  46.78), Fy_cmd=-75.00, desired=  0.95, ret=  0.58, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 108.10, L= 471.65, L_straight= 463.63, slack=  8.02, T_bat= 37.68, T_rov= 0.50, F_drag_cable=(-4.89,  46.79), Fy_cmd=-75.00, desired=  1.05, ret=  0.62, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 108.20, L= 471.71, L_straight= 463.71, slack=  8.00, T_bat= 37.88, T_rov= 0.50, F_drag_cable=(-4.89,  46.79), Fy_cmd=-75.00, desired=  1.15, ret=  0.68, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 108.30, L= 471.78, L_straight= 463.79, slack=  7.98, T_bat= 37.97, T_rov= 0.50, F_drag_cable=(-4.89,  46.80), Fy_cmd=-75.00, desired=  1.25, ret=  0.73, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 108.40, L= 471.85, L_straight= 463.88, slack=  7.97, T_bat= 38.11, T_rov= 0.50, F_drag_cable=(-4.89,  46.81), Fy_cmd=-75.00, desired=  1.35, ret=  0.79, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 108.50, L= 471.93, L_straight= 463.96, slack=  7.97, T_bat= 38.19, T_rov= 0.50, F_drag_cable=(-4.89,  46.82), Fy_cmd=-75.00, desired=  1.43, ret=  0.86, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 108.60, L= 472.01, L_straight= 464.04, slack=  7.97, T_bat= 37.67, T_rov= 0.50, F_drag_cable=(-4.89,  46.82), Fy_cmd=-75.00, desired=  1.43, ret=  0.91, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 108.70, L= 472.11, L_straight= 464.12, slack=  7.98, T_bat= 37.46, T_rov= 0.50, F_drag_cable=(-4.89,  46.83), Fy_cmd=-75.00, desired=  1.42, ret=  0.97, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 108.80, L= 472.20, L_straight= 464.21, slack=  8.00, T_bat= 37.33, T_rov= 0.50, F_drag_cable=(-4.89,  46.84), Fy_cmd=-75.00, desired=  1.40, ret=  1.01, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 108.90, L= 472.30, L_straight= 464.29, slack=  8.02, T_bat= 37.68, T_rov= 0.50, F_drag_cable=(-4.89,  46.85), Fy_cmd=-75.00, desired=  1.38, ret=  1.05, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 109.00, L= 472.41, L_straight= 464.37, slack=  8.04, T_bat= 37.75, T_rov= 0.50, F_drag_cable=(-4.90,  46.86), Fy_cmd=-75.00, desired=  1.36, ret=  1.08, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 109.10, L= 472.52, L_straight= 464.45, slack=  8.06, T_bat= 37.75, T_rov= 0.50, F_drag_cable=(-4.90,  46.87), Fy_cmd=-75.00, desired=  1.33, ret=  1.10, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 109.20, L= 472.63, L_straight= 464.54, slack=  8.09, T_bat= 37.94, T_rov= 0.50, F_drag_cable=(-4.90,  46.89), Fy_cmd=-75.00, desired=  1.30, ret=  1.12, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 109.30, L= 472.74, L_straight= 464.62, slack=  8.12, T_bat= 37.59, T_rov= 0.50, F_drag_cable=(-4.90,  46.90), Fy_cmd=-75.00, desired=  1.27, ret=  1.14, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 109.40, L= 472.85, L_straight= 464.70, slack=  8.15, T_bat= 37.40, T_rov= 0.50, F_drag_cable=(-4.90,  46.91), Fy_cmd=-75.00, desired=  1.24, ret=  1.15, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 109.50, L= 472.97, L_straight= 464.78, slack=  8.19, T_bat= 37.53, T_rov= 0.50, F_drag_cable=(-4.90,  46.92), Fy_cmd=-75.00, desired=  1.20, ret=  1.15, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 109.60, L= 473.08, L_straight= 464.86, slack=  8.22, T_bat= 37.50, T_rov= 0.50, F_drag_cable=(-4.90,  46.93), Fy_cmd=-75.00, desired=  1.17, ret=  1.16, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 109.70, L= 473.20, L_straight= 464.95, slack=  8.25, T_bat= 37.26, T_rov= 0.50, F_drag_cable=(-4.90,  46.94), Fy_cmd=-75.00, desired=  1.13, ret=  1.15, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 109.80, L= 473.31, L_straight= 465.03, slack=  8.28, T_bat= 37.37, T_rov= 0.50, F_drag_cable=(-4.90,  46.95), Fy_cmd=-75.00, desired=  1.10, ret=  1.15, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 109.90, L= 473.43, L_straight= 465.11, slack=  8.32, T_bat= 37.84, T_rov= 0.50, F_drag_cable=(-4.91,  46.96), Fy_cmd=-75.00, desired=  1.06, ret=  1.14, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 110.00, L= 473.54, L_straight= 465.19, slack=  8.35, T_bat= 37.39, T_rov= 0.50, F_drag_cable=(-4.91,  46.98), Fy_cmd=-75.00, desired=  1.03, ret=  1.13, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 110.10, L= 473.66, L_straight= 465.28, slack=  8.38, T_bat= 37.58, T_rov= 0.50, F_drag_cable=(-4.91,  46.99), Fy_cmd=-75.00, desired=  0.93, ret=  1.11, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 110.20, L= 473.77, L_straight= 465.36, slack=  8.41, T_bat= 37.37, T_rov= 0.50, F_drag_cable=(-4.91,  47.00), Fy_cmd=-75.00, desired=  0.83, ret=  1.08, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 110.30, L= 473.87, L_straight= 465.44, slack=  8.43, T_bat= 37.42, T_rov= 0.50, F_drag_cable=(-4.91,  47.01), Fy_cmd=-75.00, desired=  0.73, ret=  1.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 110.40, L= 473.98, L_straight= 465.52, slack=  8.45, T_bat= 37.70, T_rov= 0.50, F_drag_cable=(-4.91,  47.02), Fy_cmd=-75.00, desired=  0.63, ret=  1.00, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 110.50, L= 474.08, L_straight= 465.61, slack=  8.47, T_bat= 37.41, T_rov= 0.50, F_drag_cable=(-4.91,  47.03), Fy_cmd=-75.00, desired=  0.53, ret=  0.96, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 110.60, L= 474.17, L_straight= 465.69, slack=  8.49, T_bat= 37.28, T_rov= 0.50, F_drag_cable=(-4.91,  47.04), Fy_cmd=-75.00, desired=  0.43, ret=  0.91, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 110.70, L= 474.26, L_straight= 465.77, slack=  8.49, T_bat= 36.87, T_rov= 0.50, F_drag_cable=(-4.91,  47.05), Fy_cmd=-75.00, desired=  0.33, ret=  0.86, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 110.80, L= 474.35, L_straight= 465.85, slack=  8.50, T_bat= 37.24, T_rov= 0.50, F_drag_cable=(-4.92,  47.06), Fy_cmd=-75.00, desired=  0.23, ret=  0.81, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 110.90, L= 474.43, L_straight= 465.94, slack=  8.50, T_bat= 37.31, T_rov= 0.50, F_drag_cable=(-4.92,  47.06), Fy_cmd=-75.00, desired=  0.13, ret=  0.76, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 111.00, L= 474.51, L_straight= 466.02, slack=  8.49, T_bat= 36.88, T_rov= 0.50, F_drag_cable=(-4.92,  47.07), Fy_cmd=-75.00, desired=  0.04, ret=  0.71, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 111.10, L= 474.58, L_straight= 466.10, slack=  8.48, T_bat= 37.54, T_rov= 0.50, F_drag_cable=(-4.92,  47.08), Fy_cmd=-75.00, desired=  0.04, ret=  0.66, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 111.20, L= 474.64, L_straight= 466.18, slack=  8.46, T_bat= 37.53, T_rov= 0.50, F_drag_cable=(-4.92,  47.09), Fy_cmd=-75.00, desired=  0.04, ret=  0.61, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 111.30, L= 474.70, L_straight= 466.26, slack=  8.44, T_bat= 37.76, T_rov= 0.50, F_drag_cable=(-4.92,  47.09), Fy_cmd=-75.00, desired=  0.05, ret=  0.56, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 111.40, L= 474.76, L_straight= 466.35, slack=  8.41, T_bat= 37.60, T_rov= 0.50, F_drag_cable=(-4.92,  47.10), Fy_cmd=-75.00, desired=  0.05, ret=  0.51, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 111.50, L= 474.81, L_straight= 466.43, slack=  8.38, T_bat= 37.65, T_rov= 0.50, F_drag_cable=(-4.92,  47.10), Fy_cmd=-75.00, desired=  0.15, ret=  0.47, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 111.60, L= 474.86, L_straight= 466.51, slack=  8.34, T_bat= 37.65, T_rov= 0.50, F_drag_cable=(-4.92,  47.11), Fy_cmd=-75.00, desired=  0.25, ret=  0.45, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 111.70, L= 474.90, L_straight= 466.59, slack=  8.31, T_bat= 37.83, T_rov= 0.50, F_drag_cable=(-4.92,  47.11), Fy_cmd=-75.00, desired=  0.35, ret=  0.44, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 111.80, L= 474.94, L_straight= 466.68, slack=  8.27, T_bat= 37.81, T_rov= 0.50, F_drag_cable=(-4.92,  47.12), Fy_cmd=-75.00, desired=  0.45, ret=  0.44, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 111.90, L= 474.99, L_straight= 466.76, slack=  8.23, T_bat= 37.67, T_rov= 0.50, F_drag_cable=(-4.92,  47.12), Fy_cmd=-75.00, desired=  0.55, ret=  0.45, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 112.00, L= 475.03, L_straight= 466.84, slack=  8.19, T_bat= 37.75, T_rov= 0.50, F_drag_cable=(-4.92,  47.12), Fy_cmd=-75.00, desired=  0.65, ret=  0.47, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 112.10, L= 475.08, L_straight= 466.92, slack=  8.16, T_bat= 37.73, T_rov= 0.50, F_drag_cable=(-4.92,  47.13), Fy_cmd=-75.00, desired=  0.75, ret=  0.50, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 112.20, L= 475.13, L_straight= 467.01, slack=  8.12, T_bat= 37.75, T_rov= 0.50, F_drag_cable=(-4.92,  47.13), Fy_cmd=-75.00, desired=  0.85, ret=  0.53, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 112.30, L= 475.18, L_straight= 467.09, slack=  8.09, T_bat= 37.58, T_rov= 0.50, F_drag_cable=(-4.92,  47.14), Fy_cmd=-75.00, desired=  0.95, ret=  0.57, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 112.40, L= 475.24, L_straight= 467.17, slack=  8.07, T_bat= 37.49, T_rov= 0.50, F_drag_cable=(-4.92,  47.14), Fy_cmd=-75.00, desired=  1.05, ret=  0.62, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 112.50, L= 475.30, L_straight= 467.25, slack=  8.05, T_bat= 37.18, T_rov= 0.50, F_drag_cable=(-4.92,  47.15), Fy_cmd=-75.00, desired=  1.15, ret=  0.67, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
