IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.06), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 656.90, L= 237.32, L_straight= 235.42, slack=  1.90, T_bat= 11.21, T_rov= 64.60, F_drag_cable=(-63.18, -31.98), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 657.00, L= 237.25, L_straight= 235.35, slack=  1.90, T_bat= 7.62, T_rov= 64.54, F_drag_cable=(-63.17, -31.96), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 657.10, L= 237.18, L_straight= 235.28, slack=  1.90, T_bat= 11.43, T_rov= 64.62, F_drag_cable=(-63.17, -31.96), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 657.20, L= 237.11, L_straight= 235.21, slack=  1.90, T_bat= 7.22, T_rov= 64.56, F_drag_cable=(-63.16, -31.94), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 657.30, L= 237.04, L_straight= 235.14, slack=  1.90, T_bat= 10.83, T_rov= 64.64, F_drag_cable=(-63.16, -31.94), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 657.40, L= 236.97, L_straight= 235.07, slack=  1.90, T_bat= 7.72, T_rov= 64.57, F_drag_cable=(-63.15, -31.92), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 657.50, L= 236.89, L_straight= 235.00, slack=  1.90, T_bat= 11.58, T_rov= 64.66, F_drag_cable=(-63.16, -31.92), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 657.60, L= 236.82, L_straight= 234.93, slack=  1.89, T_bat= 7.86, T_rov= 64.59, F_drag_cable=(-63.15, -31.90), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 657.70, L= 236.75, L_straight= 234.86, slack=  1.89, T_bat= 10.35, T_rov= 64.68, F_drag_cable=(-63.15, -31.90), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 657.80, L= 236.68, L_straight= 234.79, slack=  1.89, T_bat= 9.42, T_rov= 64.61, F_drag_cable=(-63.14, -31.88), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 657.90, L= 236.61, L_straight= 234.72, slack=  1.89, T_bat= 12.04, T_rov= 64.69, F_drag_cable=(-63.14, -31.88), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 658.00, L= 236.54, L_straight= 234.65, slack=  1.89, T_bat= 8.22, T_rov= 64.63, F_drag_cable=(-63.13, -31.86), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 658.10, L= 236.47, L_straight= 234.58, slack=  1.89, T_bat= 10.93, T_rov= 64.71, F_drag_cable=(-63.13, -31.86), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 658.20, L= 236.40, L_straight= 234.50, slack=  1.89, T_bat= 7.51, T_rov= 64.65, F_drag_cable=(-63.12, -31.84), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 658.30, L= 236.32, L_straight= 234.43, slack=  1.89, T_bat= 11.26, T_rov= 64.73, F_drag_cable=(-63.13, -31.84), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 658.40, L= 236.25, L_straight= 234.36, slack=  1.89, T_bat= 7.12, T_rov= 64.66, F_drag_cable=(-63.12, -31.82), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 658.50, L= 236.18, L_straight= 234.29, slack=  1.89, T_bat= 10.69, T_rov= 64.75, F_drag_cable=(-63.12, -31.82), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 658.60, L= 236.11, L_straight= 234.22, slack=  1.89, T_bat= 8.60, T_rov= 64.68, F_drag_cable=(-63.11, -31.80), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 658.70, L= 236.04, L_straight= 234.15, slack=  1.89, T_bat= 11.91, T_rov= 64.76, F_drag_cable=(-63.11, -31.80), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 658.80, L= 235.97, L_straight= 234.08, slack=  1.89, T_bat= 7.61, T_rov= 64.70, F_drag_cable=(-63.10, -31.78), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 658.90, L= 235.90, L_straight= 234.01, slack=  1.89, T_bat= 11.42, T_rov= 64.78, F_drag_cable=(-63.10, -31.78), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 659.00, L= 235.82, L_straight= 233.94, slack=  1.89, T_bat= 8.13, T_rov= 64.72, F_drag_cable=(-63.09, -31.76), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 659.10, L= 235.75, L_straight= 233.87, slack=  1.88, T_bat= 11.04, T_rov= 64.80, F_drag_cable=(-63.10, -31.76), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 659.20, L= 235.68, L_straight= 233.80, slack=  1.88, T_bat= 8.30, T_rov= 64.73, F_drag_cable=(-63.09, -31.73), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 659.30, L= 235.61, L_straight= 233.73, slack=  1.88, T_bat= 11.25, T_rov= 64.82, F_drag_cable=(-63.09, -31.74), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 659.40, L= 235.54, L_straight= 233.66, slack=  1.88, T_bat= 8.12, T_rov= 64.75, F_drag_cable=(-63.08, -31.71), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 659.50, L= 235.47, L_straight= 233.59, slack=  1.88, T_bat= 11.23, T_rov= 64.83, F_drag_cable=(-63.08, -31.72), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 659.60, L= 235.40, L_straight= 233.52, slack=  1.88, T_bat= 7.87, T_rov= 64.77, F_drag_cable=(-63.07, -31.69), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 659.70, L= 235.33, L_straight= 233.45, slack=  1.88, T_bat= 11.80, T_rov= 64.85, F_drag_cable=(-63.07, -31.70), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 659.80, L= 235.25, L_straight= 233.37, slack=  1.88, T_bat= 8.77, T_rov= 64.79, F_drag_cable=(-63.06, -31.67), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 659.90, L= 235.18, L_straight= 233.30, slack=  1.88, T_bat= 11.71, T_rov= 64.87, F_drag_cable=(-63.06, -31.68), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 660.00, L= 235.11, L_straight= 233.23, slack=  1.88, T_bat= 7.16, T_rov= 64.80, F_drag_cable=(-63.05, -31.65), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 660.10, L= 235.04, L_straight= 233.16, slack=  1.88, T_bat= 10.74, T_rov= 64.89, F_drag_cable=(-63.06, -31.65), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 660.20, L= 234.97, L_straight= 233.09, slack=  1.88, T_bat= 9.23, T_rov= 64.82, F_drag_cable=(-63.05, -31.63), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 660.30, L= 234.90, L_straight= 233.02, slack=  1.88, T_bat= 10.01, T_rov= 64.90, F_drag_cable=(-63.05, -31.63), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 660.40, L= 234.83, L_straight= 232.95, slack=  1.88, T_bat= 10.48, T_rov= 64.84, F_drag_cable=(-63.04, -31.61), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 660.50, L= 234.76, L_straight= 232.88, slack=  1.88, T_bat= 10.98, T_rov= 64.92, F_drag_cable=(-63.04, -31.61), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 660.60, L= 234.69, L_straight= 232.81, slack=  1.88, T_bat= 8.46, T_rov= 64.85, F_drag_cable=(-63.03, -31.59), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 660.70, L= 234.61, L_straight= 232.74, slack=  1.87, T_bat= 12.70, T_rov= 64.94, F_drag_cable=(-63.03, -31.59), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 660.80, L= 234.54, L_straight= 232.67, slack=  1.87, T_bat= 9.13, T_rov= 64.87, F_drag_cable=(-63.02, -31.57), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 660.90, L= 234.47, L_straight= 232.60, slack=  1.87, T_bat= 11.00, T_rov= 64.95, F_drag_cable=(-63.03, -31.57), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 661.00, L= 234.40, L_straight= 232.53, slack=  1.87, T_bat= 9.97, T_rov= 64.89, F_drag_cable=(-63.01, -31.55), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 661.10, L= 234.33, L_straight= 232.46, slack=  1.87, T_bat= 9.77, T_rov= 64.97, F_drag_cable=(-63.02, -31.55), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 661.20, L= 234.26, L_straight= 232.39, slack=  1.87, T_bat= 11.14, T_rov= 64.91, F_drag_cable=(-63.01, -31.53), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 661.30, L= 234.19, L_straight= 232.32, slack=  1.87, T_bat= 8.25, T_rov= 64.99, F_drag_cable=(-63.01, -31.53), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 661.40, L= 234.12, L_straight= 232.25, slack=  1.87, T_bat= 12.38, T_rov= 64.92, F_drag_cable=(-63.00, -31.51), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 661.50, L= 234.05, L_straight= 232.18, slack=  1.87, T_bat= 7.84, T_rov= 65.01, F_drag_cable=(-63.00, -31.51), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 661.60, L= 233.97, L_straight= 232.11, slack=  1.87, T_bat= 11.75, T_rov= 64.94, F_drag_cable=(-62.99, -31.49), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 661.70, L= 233.90, L_straight= 232.04, slack=  1.87, T_bat= 9.61, T_rov= 65.02, F_drag_cable=(-62.99, -31.49), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 661.80, L= 233.83, L_straight= 231.96, slack=  1.87, T_bat= 9.73, T_rov= 64.96, F_drag_cable=(-62.98, -31.47), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 661.90, L= 233.76, L_straight= 231.89, slack=  1.87, T_bat= 9.51, T_rov= 65.04, F_drag_cable=(-62.98, -31.47), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 662.00, L= 233.69, L_straight= 231.82, slack=  1.87, T_bat= 11.22, T_rov= 64.98, F_drag_cable=(-62.97, -31.45), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 662.10, L= 233.62, L_straight= 231.75, slack=  1.87, T_bat= 10.20, T_rov= 65.06, F_drag_cable=(-62.98, -31.45), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 662.20, L= 233.55, L_straight= 231.68, slack=  1.86, T_bat= 9.10, T_rov= 64.99, F_drag_cable=(-62.97, -31.43), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 662.30, L= 233.48, L_straight= 231.61, slack=  1.86, T_bat= 11.66, T_rov= 65.07, F_drag_cable=(-62.97, -31.43), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 662.40, L= 233.41, L_straight= 231.54, slack=  1.86, T_bat= 7.58, T_rov= 65.01, F_drag_cable=(-62.96, -31.41), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 662.50, L= 233.33, L_straight= 231.47, slack=  1.86, T_bat= 11.37, T_rov= 65.09, F_drag_cable=(-62.96, -31.41), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 662.60, L= 233.26, L_straight= 231.40, slack=  1.86, T_bat= 9.21, T_rov= 65.03, F_drag_cable=(-62.95, -31.39), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 662.70, L= 233.19, L_straight= 231.33, slack=  1.86, T_bat= 11.67, T_rov= 65.11, F_drag_cable=(-62.95, -31.39), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 662.80, L= 233.12, L_straight= 231.26, slack=  1.86, T_bat= 7.33, T_rov= 65.04, F_drag_cable=(-62.94, -31.37), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 662.90, L= 233.05, L_straight= 231.19, slack=  1.86, T_bat= 11.00, T_rov= 65.12, F_drag_cable=(-62.94, -31.37), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 663.00, L= 232.98, L_straight= 231.12, slack=  1.86, T_bat= 8.51, T_rov= 65.06, F_drag_cable=(-62.93, -31.34), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 663.10, L= 232.91, L_straight= 231.05, slack=  1.86, T_bat= 9.60, T_rov= 65.14, F_drag_cable=(-62.93, -31.35), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 663.20, L= 232.84, L_straight= 230.98, slack=  1.86, T_bat= 10.45, T_rov= 65.07, F_drag_cable=(-62.92, -31.32), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 663.30, L= 232.77, L_straight= 230.91, slack=  1.86, T_bat= 8.97, T_rov= 65.16, F_drag_cable=(-62.93, -31.33), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 663.40, L= 232.70, L_straight= 230.84, slack=  1.86, T_bat= 12.63, T_rov= 65.09, F_drag_cable=(-62.92, -31.30), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 663.50, L= 232.63, L_straight= 230.77, slack=  1.86, T_bat= 9.38, T_rov= 65.17, F_drag_cable=(-62.92, -31.30), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 663.60, L= 232.55, L_straight= 230.70, slack=  1.86, T_bat= 10.43, T_rov= 65.11, F_drag_cable=(-62.91, -31.28), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 663.70, L= 232.48, L_straight= 230.63, slack=  1.85, T_bat= 11.91, T_rov= 65.19, F_drag_cable=(-62.91, -31.28), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 663.80, L= 232.41, L_straight= 230.56, slack=  1.85, T_bat= 8.40, T_rov= 65.13, F_drag_cable=(-62.90, -31.26), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 663.90, L= 232.34, L_straight= 230.49, slack=  1.85, T_bat= 12.40, T_rov= 65.20, F_drag_cable=(-62.90, -31.26), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 664.00, L= 232.27, L_straight= 230.42, slack=  1.85, T_bat= 7.41, T_rov= 65.14, F_drag_cable=(-62.89, -31.24), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 664.10, L= 232.20, L_straight= 230.35, slack=  1.85, T_bat= 11.11, T_rov= 65.22, F_drag_cable=(-62.89, -31.24), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 664.20, L= 232.13, L_straight= 230.28, slack=  1.85, T_bat= 10.73, T_rov= 65.16, F_drag_cable=(-62.88, -31.22), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 664.30, L= 232.06, L_straight= 230.21, slack=  1.85, T_bat= 10.47, T_rov= 65.24, F_drag_cable=(-62.88, -31.22), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 664.40, L= 231.99, L_straight= 230.14, slack=  1.85, T_bat= 11.31, T_rov= 65.17, F_drag_cable=(-62.87, -31.20), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 664.50, L= 231.92, L_straight= 230.07, slack=  1.85, T_bat= 9.82, T_rov= 65.25, F_drag_cable=(-62.87, -31.20), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 664.60, L= 231.85, L_straight= 230.00, slack=  1.85, T_bat= 11.32, T_rov= 65.19, F_drag_cable=(-62.86, -31.18), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 664.70, L= 231.77, L_straight= 229.93, slack=  1.85, T_bat= 9.65, T_rov= 65.27, F_drag_cable=(-62.87, -31.18), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 664.80, L= 231.70, L_straight= 229.86, slack=  1.85, T_bat= 11.92, T_rov= 65.21, F_drag_cable=(-62.86, -31.16), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 664.90, L= 231.63, L_straight= 229.79, slack=  1.85, T_bat= 9.82, T_rov= 65.29, F_drag_cable=(-62.86, -31.16), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 665.00, L= 231.56, L_straight= 229.72, slack=  1.85, T_bat= 10.55, T_rov= 65.22, F_drag_cable=(-62.85, -31.14), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 665.10, L= 231.49, L_straight= 229.65, slack=  1.85, T_bat= 10.94, T_rov= 65.30, F_drag_cable=(-62.85, -31.14), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 665.20, L= 231.42, L_straight= 229.58, slack=  1.85, T_bat= 11.60, T_rov= 65.24, F_drag_cable=(-62.84, -31.12), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 665.30, L= 231.35, L_straight= 229.50, slack=  1.84, T_bat= 9.43, T_rov= 65.32, F_drag_cable=(-62.84, -31.12), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 665.40, L= 231.28, L_straight= 229.43, slack=  1.84, T_bat= 10.31, T_rov= 65.26, F_drag_cable=(-62.83, -31.10), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 665.50, L= 231.21, L_straight= 229.36, slack=  1.84, T_bat= 10.87, T_rov= 65.33, F_drag_cable=(-62.83, -31.10), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 665.60, L= 231.14, L_straight= 229.29, slack=  1.84, T_bat= 9.83, T_rov= 65.27, F_drag_cable=(-62.82, -31.08), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 665.70, L= 231.07, L_straight= 229.22, slack=  1.84, T_bat= 10.73, T_rov= 65.35, F_drag_cable=(-62.82, -31.08), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 665.80, L= 231.00, L_straight= 229.15, slack=  1.84, T_bat= 10.06, T_rov= 65.29, F_drag_cable=(-62.81, -31.05), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 665.90, L= 230.92, L_straight= 229.08, slack=  1.84, T_bat= 10.98, T_rov= 65.37, F_drag_cable=(-62.81, -31.05), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 666.00, L= 230.85, L_straight= 229.01, slack=  1.84, T_bat= 9.18, T_rov= 65.30, F_drag_cable=(-62.80, -31.03), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 666.10, L= 230.78, L_straight= 228.94, slack=  1.84, T_bat= 12.27, T_rov= 65.38, F_drag_cable=(-62.80, -31.03), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 666.20, L= 230.71, L_straight= 228.87, slack=  1.84, T_bat= 9.88, T_rov= 65.32, F_drag_cable=(-62.79, -31.01), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 666.30, L= 230.64, L_straight= 228.80, slack=  1.84, T_bat= 10.80, T_rov= 65.40, F_drag_cable=(-62.80, -31.01), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 666.40, L= 230.57, L_straight= 228.73, slack=  1.84, T_bat= 8.99, T_rov= 65.34, F_drag_cable=(-62.78, -30.99), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 666.50, L= 230.50, L_straight= 228.66, slack=  1.84, T_bat= 12.30, T_rov= 65.41, F_drag_cable=(-62.79, -30.99), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 666.60, L= 230.43, L_straight= 228.59, slack=  1.84, T_bat= 7.17, T_rov= 65.35, F_drag_cable=(-62.78, -30.97), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 666.70, L= 230.36, L_straight= 228.52, slack=  1.84, T_bat= 10.75, T_rov= 65.43, F_drag_cable=(-62.78, -30.97), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 666.80, L= 230.29, L_straight= 228.45, slack=  1.83, T_bat= 10.57, T_rov= 65.37, F_drag_cable=(-62.77, -30.95), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 666.90, L= 230.22, L_straight= 228.38, slack=  1.83, T_bat= 10.07, T_rov= 65.44, F_drag_cable=(-62.77, -30.95), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 667.00, L= 230.15, L_straight= 228.31, slack=  1.83, T_bat= 11.77, T_rov= 65.38, F_drag_cable=(-62.76, -30.93), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 667.10, L= 230.08, L_straight= 228.24, slack=  1.83, T_bat= 8.92, T_rov= 65.46, F_drag_cable=(-62.76, -30.93), Fy_cmd= 50.00, desired= -0.71, ret= -0.71, exp=PILOT_ASC_REMOVE_SLACK_ACC
