IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.06), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 21.60, L= 405.90, L_straight= 399.43, slack=  6.47, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.57), Fy_cmd=-25.00, desired=  0.56, ret=  0.58, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 21.70, L= 405.96, L_straight= 399.47, slack=  6.49, T_bat= 6.77, T_rov= 0.50, F_drag_cable=( 0.01,  7.57), Fy_cmd=-25.00, desired=  0.55, ret=  0.58, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 21.80, L= 406.01, L_straight= 399.50, slack=  6.51, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.57), Fy_cmd=-25.00, desired=  0.54, ret=  0.57, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 21.90, L= 406.07, L_straight= 399.54, slack=  6.54, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.58), Fy_cmd=-25.00, desired=  0.53, ret=  0.57, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 22.00, L= 406.13, L_straight= 399.57, slack=  6.56, T_bat= 6.73, T_rov= 0.50, F_drag_cable=( 0.01,  7.58), Fy_cmd=-25.00, desired=  0.52, ret=  0.56, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 22.10, L= 406.18, L_straight= 399.60, slack=  6.58, T_bat= 6.68, T_rov= 0.50, F_drag_cable=( 0.01,  7.58), Fy_cmd=-25.00, desired=  0.51, ret=  0.56, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 22.20, L= 406.24, L_straight= 399.64, slack=  6.60, T_bat= 6.60, T_rov= 0.50, F_drag_cable=( 0.01,  7.58), Fy_cmd=-25.00, desired=  0.50, ret=  0.55, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 22.30, L= 406.30, L_straight= 399.67, slack=  6.62, T_bat= 6.63, T_rov= 0.50, F_drag_cable=( 0.01,  7.58), Fy_cmd=-25.00, desired=  0.49, ret=  0.55, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 22.40, L= 406.35, L_straight= 399.71, slack=  6.64, T_bat= 6.59, T_rov= 0.50, F_drag_cable=( 0.01,  7.58), Fy_cmd=-25.00, desired=  0.48, ret=  0.54, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 22.50, L= 406.40, L_straight= 399.74, slack=  6.66, T_bat= 6.68, T_rov= 0.50, F_drag_cable=( 0.01,  7.58), Fy_cmd=-25.00, desired=  0.47, ret=  0.53, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 22.60, L= 406.46, L_straight= 399.78, slack=  6.68, T_bat= 6.67, T_rov= 0.50, F_drag_cable=( 0.01,  7.58), Fy_cmd=-25.00, desired=  0.47, ret=  0.53, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 22.70, L= 406.51, L_straight= 399.81, slack=  6.70, T_bat= 6.73, T_rov= 0.50, F_drag_cable=( 0.01,  7.58), Fy_cmd=-25.00, desired=  0.46, ret=  0.52, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 22.80, L= 406.56, L_straight= 399.85, slack=  6.71, T_bat= 6.68, T_rov= 0.50, F_drag_cable=( 0.01,  7.58), Fy_cmd=-25.00, desired=  0.45, ret=  0.51, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 22.90, L= 406.61, L_straight= 399.88, slack=  6.73, T_bat= 6.61, T_rov= 0.50, F_drag_cable=( 0.01,  7.59), Fy_cmd=-25.00, desired=  0.44, ret=  0.51, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 23.00, L= 406.66, L_straight= 399.92, slack=  6.75, T_bat= 6.57, T_rov= 0.50, F_drag_cable=( 0.01,  7.59), Fy_cmd=-25.00, desired=  0.44, ret=  0.50, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 23.10, L= 406.71, L_straight= 399.95, slack=  6.76, T_bat= 6.62, T_rov= 0.50, F_drag_cable=( 0.01,  7.59), Fy_cmd=-25.00, desired=  0.43, ret=  0.49, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 23.20, L= 406.76, L_straight= 399.99, slack=  6.78, T_bat= 6.73, T_rov= 0.50, F_drag_cable=( 0.01,  7.59), Fy_cmd=-25.00, desired=  0.43, ret=  0.49, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 23.30, L= 406.81, L_straight= 400.02, slack=  6.79, T_bat= 6.68, T_rov= 0.50, F_drag_cable=( 0.01,  7.59), Fy_cmd=-25.00, desired=  0.42, ret=  0.48, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 23.40, L= 406.86, L_straight= 400.05, slack=  6.80, T_bat= 6.67, T_rov= 0.50, F_drag_cable=( 0.01,  7.59), Fy_cmd=-25.00, desired=  0.41, ret=  0.47, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 23.50, L= 406.91, L_straight= 400.09, slack=  6.82, T_bat= 6.72, T_rov= 0.50, F_drag_cable=( 0.01,  7.59), Fy_cmd=-25.00, desired=  0.41, ret=  0.47, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 23.60, L= 406.95, L_straight= 400.12, slack=  6.83, T_bat= 6.63, T_rov= 0.50, F_drag_cable=( 0.01,  7.59), Fy_cmd=-25.00, desired=  0.40, ret=  0.46, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 23.70, L= 407.00, L_straight= 400.16, slack=  6.84, T_bat= 6.61, T_rov= 0.50, F_drag_cable=( 0.01,  7.59), Fy_cmd=-25.00, desired=  0.40, ret=  0.45, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 23.80, L= 407.04, L_straight= 400.19, slack=  6.85, T_bat= 6.61, T_rov= 0.50, F_drag_cable=( 0.01,  7.59), Fy_cmd=-25.00, desired=  0.39, ret=  0.45, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 23.90, L= 407.09, L_straight= 400.23, slack=  6.86, T_bat= 6.60, T_rov= 0.50, F_drag_cable=( 0.01,  7.59), Fy_cmd=-25.00, desired=  0.39, ret=  0.44, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 24.00, L= 407.13, L_straight= 400.26, slack=  6.87, T_bat= 6.61, T_rov= 0.50, F_drag_cable=( 0.01,  7.60), Fy_cmd=-25.00, desired=  0.39, ret=  0.44, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 24.10, L= 407.18, L_straight= 400.30, slack=  6.88, T_bat= 6.64, T_rov= 0.50, F_drag_cable=( 0.01,  7.60), Fy_cmd=-25.00, desired=  0.38, ret=  0.43, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 24.20, L= 407.22, L_straight= 400.33, slack=  6.89, T_bat= 6.67, T_rov= 0.50, F_drag_cable=( 0.01,  7.60), Fy_cmd=-25.00, desired=  0.38, ret=  0.43, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 24.30, L= 407.26, L_straight= 400.37, slack=  6.90, T_bat= 6.68, T_rov= 0.50, F_drag_cable=( 0.01,  7.60), Fy_cmd=-25.00, desired=  0.38, ret=  0.42, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 24.40, L= 407.30, L_straight= 400.40, slack=  6.90, T_bat= 6.64, T_rov= 0.50, F_drag_cable=( 0.01,  7.60), Fy_cmd=-25.00, desired=  0.37, ret=  0.42, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 24.50, L= 407.35, L_straight= 400.43, slack=  6.91, T_bat= 6.71, T_rov= 0.50, F_drag_cable=( 0.01,  7.60), Fy_cmd=-25.00, desired=  0.37, ret=  0.41, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 24.60, L= 407.39, L_straight= 400.47, slack=  6.92, T_bat= 6.67, T_rov= 0.50, F_drag_cable=( 0.01,  7.60), Fy_cmd=-25.00, desired=  0.37, ret=  0.41, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 24.70, L= 407.43, L_straight= 400.50, slack=  6.92, T_bat= 6.63, T_rov= 0.50, F_drag_cable=( 0.01,  7.60), Fy_cmd=-25.00, desired=  0.37, ret=  0.40, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 24.80, L= 407.47, L_straight= 400.54, slack=  6.93, T_bat= 6.68, T_rov= 0.50, F_drag_cable=( 0.01,  7.60), Fy_cmd=-25.00, desired=  0.36, ret=  0.40, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 24.90, L= 407.51, L_straight= 400.57, slack=  6.94, T_bat= 6.64, T_rov= 0.50, F_drag_cable=( 0.01,  7.60), Fy_cmd=-25.00, desired=  0.36, ret=  0.40, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 25.00, L= 407.55, L_straight= 400.61, slack=  6.94, T_bat= 6.67, T_rov= 0.50, F_drag_cable=( 0.01,  7.60), Fy_cmd=-25.00, desired=  0.36, ret=  0.39, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 25.10, L= 407.59, L_straight= 400.64, slack=  6.94, T_bat= 6.73, T_rov= 0.50, F_drag_cable=( 0.01,  7.60), Fy_cmd=-25.00, desired=  0.36, ret=  0.39, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 25.20, L= 407.63, L_straight= 400.68, slack=  6.95, T_bat= 6.68, T_rov= 0.50, F_drag_cable=( 0.01,  7.60), Fy_cmd=-25.00, desired=  0.36, ret=  0.39, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 25.30, L= 407.66, L_straight= 400.71, slack=  6.95, T_bat= 6.70, T_rov= 0.50, F_drag_cable=( 0.01,  7.61), Fy_cmd=-25.00, desired=  0.36, ret=  0.38, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 25.40, L= 407.70, L_straight= 400.75, slack=  6.96, T_bat= 6.75, T_rov= 0.50, F_drag_cable=( 0.01,  7.61), Fy_cmd=-25.00, desired=  0.35, ret=  0.38, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 25.50, L= 407.74, L_straight= 400.78, slack=  6.96, T_bat= 6.73, T_rov= 0.50, F_drag_cable=( 0.01,  7.61), Fy_cmd=-25.00, desired=  0.35, ret=  0.38, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 25.60, L= 407.78, L_straight= 400.81, slack=  6.96, T_bat= 6.59, T_rov= 0.50, F_drag_cable=( 0.01,  7.61), Fy_cmd=-25.00, desired=  0.35, ret=  0.37, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 25.70, L= 407.82, L_straight= 400.85, slack=  6.97, T_bat= 6.62, T_rov= 0.50, F_drag_cable=( 0.01,  7.61), Fy_cmd=-25.00, desired=  0.35, ret=  0.37, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 25.80, L= 407.85, L_straight= 400.88, slack=  6.97, T_bat= 6.63, T_rov= 0.50, F_drag_cable=( 0.01,  7.61), Fy_cmd=-25.00, desired=  0.35, ret=  0.37, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 25.90, L= 407.89, L_straight= 400.92, slack=  6.97, T_bat= 6.70, T_rov= 0.50, F_drag_cable=( 0.01,  7.61), Fy_cmd=-25.00, desired=  0.35, ret=  0.37, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 26.00, L= 407.93, L_straight= 400.95, slack=  6.97, T_bat= 6.71, T_rov= 0.50, F_drag_cable=( 0.01,  7.61), Fy_cmd=-25.00, desired=  0.35, ret=  0.37, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 26.10, L= 407.96, L_straight= 400.99, slack=  6.98, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.61), Fy_cmd=-25.00, desired=  0.35, ret=  0.36, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 26.20, L= 408.00, L_straight= 401.02, slack=  6.98, T_bat= 6.79, T_rov= 0.50, F_drag_cable=( 0.01,  7.61), Fy_cmd=-25.00, desired=  0.35, ret=  0.36, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 26.30, L= 408.04, L_straight= 401.06, slack=  6.98, T_bat= 6.75, T_rov= 0.50, F_drag_cable=( 0.01,  7.61), Fy_cmd=-25.00, desired=  0.35, ret=  0.36, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 26.40, L= 408.07, L_straight= 401.09, slack=  6.98, T_bat= 6.75, T_rov= 0.50, F_drag_cable=( 0.01,  7.61), Fy_cmd=-25.00, desired=  0.35, ret=  0.36, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 26.50, L= 408.11, L_straight= 401.13, slack=  6.98, T_bat= 6.73, T_rov= 0.50, F_drag_cable=( 0.01,  7.61), Fy_cmd=-25.00, desired=  0.35, ret=  0.36, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 26.60, L= 408.14, L_straight= 401.16, slack=  6.98, T_bat= 6.77, T_rov= 0.50, F_drag_cable=( 0.01,  7.61), Fy_cmd=-25.00, desired=  0.35, ret=  0.36, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 26.70, L= 408.18, L_straight= 401.19, slack=  6.98, T_bat= 6.72, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.35, ret=  0.36, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 26.80, L= 408.21, L_straight= 401.23, slack=  6.99, T_bat= 6.74, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 26.90, L= 408.25, L_straight= 401.26, slack=  6.99, T_bat= 6.73, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 27.00, L= 408.29, L_straight= 401.30, slack=  6.99, T_bat= 6.68, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 27.10, L= 408.32, L_straight= 401.33, slack=  6.99, T_bat= 6.60, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.34, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 27.20, L= 408.36, L_straight= 401.37, slack=  6.99, T_bat= 6.65, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.34, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 27.30, L= 408.39, L_straight= 401.40, slack=  6.99, T_bat= 6.60, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.34, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 27.40, L= 408.43, L_straight= 401.44, slack=  6.99, T_bat= 6.60, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.34, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 27.50, L= 408.46, L_straight= 401.47, slack=  6.99, T_bat= 6.57, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.34, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 27.60, L= 408.50, L_straight= 401.51, slack=  6.99, T_bat= 6.58, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.34, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 27.70, L= 408.53, L_straight= 401.54, slack=  6.99, T_bat= 6.65, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.34, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 27.80, L= 408.57, L_straight= 401.57, slack=  6.99, T_bat= 6.62, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.34, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 27.90, L= 408.60, L_straight= 401.61, slack=  6.99, T_bat= 6.62, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 28.00, L= 408.64, L_straight= 401.64, slack=  6.99, T_bat= 6.64, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 28.10, L= 408.67, L_straight= 401.68, slack=  6.99, T_bat= 6.67, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 28.20, L= 408.70, L_straight= 401.71, slack=  6.99, T_bat= 6.68, T_rov= 0.50, F_drag_cable=( 0.01,  7.62), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 28.30, L= 408.74, L_straight= 401.75, slack=  6.99, T_bat= 6.64, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 28.40, L= 408.77, L_straight= 401.78, slack=  6.99, T_bat= 6.62, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 28.50, L= 408.81, L_straight= 401.82, slack=  6.99, T_bat= 6.67, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 28.60, L= 408.84, L_straight= 401.85, slack=  6.99, T_bat= 6.75, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 28.70, L= 408.88, L_straight= 401.89, slack=  6.99, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 28.80, L= 408.91, L_straight= 401.92, slack=  6.99, T_bat= 6.81, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 28.90, L= 408.95, L_straight= 401.95, slack=  6.99, T_bat= 6.77, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 29.00, L= 408.98, L_straight= 401.99, slack=  6.99, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 29.10, L= 409.02, L_straight= 402.02, slack=  6.99, T_bat= 6.78, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 29.20, L= 409.05, L_straight= 402.06, slack=  6.99, T_bat= 6.75, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 29.30, L= 409.09, L_straight= 402.09, slack=  6.99, T_bat= 6.75, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 29.40, L= 409.12, L_straight= 402.13, slack=  6.99, T_bat= 6.78, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 29.50, L= 409.16, L_straight= 402.16, slack=  6.99, T_bat= 6.78, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 29.60, L= 409.19, L_straight= 402.20, slack=  6.99, T_bat= 6.76, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 29.70, L= 409.23, L_straight= 402.23, slack=  6.99, T_bat= 6.78, T_rov= 0.50, F_drag_cable=( 0.01,  7.63), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 29.80, L= 409.26, L_straight= 402.27, slack=  6.99, T_bat= 6.79, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 29.90, L= 409.30, L_straight= 402.30, slack=  6.99, T_bat= 6.81, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 30.00, L= 409.33, L_straight= 402.34, slack=  7.00, T_bat= 6.70, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 30.10, L= 409.36, L_straight= 402.37, slack=  7.00, T_bat= 6.67, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 30.20, L= 409.40, L_straight= 402.40, slack=  7.00, T_bat= 6.70, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 30.30, L= 409.43, L_straight= 402.44, slack=  7.00, T_bat= 6.67, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 30.40, L= 409.47, L_straight= 402.47, slack=  7.00, T_bat= 6.70, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 30.50, L= 409.50, L_straight= 402.51, slack=  7.00, T_bat= 6.75, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 30.60, L= 409.54, L_straight= 402.54, slack=  7.00, T_bat= 6.69, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 30.70, L= 409.57, L_straight= 402.58, slack=  7.00, T_bat= 6.70, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 30.80, L= 409.61, L_straight= 402.61, slack=  7.00, T_bat= 6.75, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 30.90, L= 409.64, L_straight= 402.65, slack=  7.00, T_bat= 6.72, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 31.00, L= 409.68, L_straight= 402.68, slack=  7.00, T_bat= 6.73, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 31.10, L= 409.71, L_straight= 402.72, slack=  7.00, T_bat= 6.74, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 31.20, L= 409.75, L_straight= 402.75, slack=  7.00, T_bat= 6.78, T_rov= 0.50, F_drag_cable=( 0.01,  7.64), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 31.30, L= 409.78, L_straight= 402.78, slack=  7.00, T_bat= 6.77, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 31.40, L= 409.82, L_straight= 402.82, slack=  7.00, T_bat= 6.69, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 31.50, L= 409.85, L_straight= 402.85, slack=  7.00, T_bat= 6.70, T_rov= 0.50, F_drag_cable=( 0.01,  7.65), Fy_cmd=-25.00, desired=  0.35, ret=  0.35, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
