IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00,  0.05), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 74.00, L= 446.18, L_straight= 438.21, slack=  7.97, T_bat= 25.23, T_rov= 0.50, F_drag_cable=(-4.63,  30.98), Fy_cmd=-50.00, desired=  0.12, ret=  0.48, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 74.10, L= 446.23, L_straight= 438.28, slack=  7.95, T_bat= 25.26, T_rov= 0.50, F_drag_cable=(-4.63,  30.99), Fy_cmd=-50.00, desired=  0.11, ret=  0.45, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 74.20, L= 446.28, L_straight= 438.35, slack=  7.92, T_bat= 25.22, T_rov= 0.50, F_drag_cable=(-4.63,  30.99), Fy_cmd=-50.00, desired=  0.11, ret=  0.41, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 74.30, L= 446.32, L_straight= 438.42, slack=  7.90, T_bat= 24.94, T_rov= 0.50, F_drag_cable=(-4.63,  30.99), Fy_cmd=-50.00, desired=  0.11, ret=  0.38, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 74.40, L= 446.36, L_straight= 438.49, slack=  7.87, T_bat= 25.23, T_rov= 0.50, F_drag_cable=(-4.63,  30.99), Fy_cmd=-50.00, desired=  0.45, ret=  0.39, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 74.50, L= 446.39, L_straight= 438.56, slack=  7.84, T_bat= 25.25, T_rov= 0.50, F_drag_cable=(-4.63,  31.00), Fy_cmd=-50.00, desired=  0.69, ret=  0.42, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 74.60, L= 446.44, L_straight= 438.63, slack=  7.81, T_bat= 25.05, T_rov= 0.50, F_drag_cable=(-4.63,  31.00), Fy_cmd=-50.00, desired=  0.85, ret=  0.46, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 74.70, L= 446.48, L_straight= 438.70, slack=  7.78, T_bat= 25.29, T_rov= 0.50, F_drag_cable=(-4.63,  31.00), Fy_cmd=-50.00, desired=  0.97, ret=  0.51, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 74.80, L= 446.53, L_straight= 438.77, slack=  7.77, T_bat= 25.38, T_rov= 0.50, F_drag_cable=(-4.63,  31.01), Fy_cmd=-50.00, desired=  1.05, ret=  0.57, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 74.90, L= 446.59, L_straight= 438.84, slack=  7.75, T_bat= 25.20, T_rov= 0.50, F_drag_cable=(-4.63,  31.01), Fy_cmd=-50.00, desired=  1.11, ret=  0.62, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 75.00, L= 446.65, L_straight= 438.90, slack=  7.75, T_bat= 25.20, T_rov= 0.50, F_drag_cable=(-4.63,  31.02), Fy_cmd=-50.00, desired=  1.15, ret=  0.67, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 75.10, L= 446.72, L_straight= 438.97, slack=  7.75, T_bat= 25.37, T_rov= 0.50, F_drag_cable=(-4.63,  31.02), Fy_cmd=-50.00, desired=  1.18, ret=  0.72, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 75.20, L= 446.79, L_straight= 439.04, slack=  7.75, T_bat= 25.47, T_rov= 0.50, F_drag_cable=(-4.63,  31.02), Fy_cmd=-50.00, desired=  1.20, ret=  0.77, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 75.30, L= 446.87, L_straight= 439.11, slack=  7.76, T_bat= 25.50, T_rov= 0.50, F_drag_cable=(-4.63,  31.03), Fy_cmd=-50.00, desired=  1.21, ret=  0.81, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 75.40, L= 446.95, L_straight= 439.18, slack=  7.77, T_bat= 25.44, T_rov= 0.50, F_drag_cable=(-4.63,  31.04), Fy_cmd=-50.00, desired=  1.22, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 75.50, L= 447.04, L_straight= 439.25, slack=  7.79, T_bat= 25.52, T_rov= 0.50, F_drag_cable=(-4.64,  31.04), Fy_cmd=-50.00, desired=  1.23, ret=  0.89, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 75.60, L= 447.13, L_straight= 439.32, slack=  7.81, T_bat= 25.25, T_rov= 0.50, F_drag_cable=(-4.64,  31.05), Fy_cmd=-50.00, desired=  1.23, ret=  0.93, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 75.70, L= 447.22, L_straight= 439.39, slack=  7.83, T_bat= 25.11, T_rov= 0.50, F_drag_cable=(-4.64,  31.05), Fy_cmd=-50.00, desired=  1.24, ret=  0.96, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 75.80, L= 447.31, L_straight= 439.46, slack=  7.86, T_bat= 24.59, T_rov= 0.50, F_drag_cable=(-4.64,  31.06), Fy_cmd=-50.00, desired=  1.24, ret=  0.99, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 75.90, L= 447.41, L_straight= 439.53, slack=  7.89, T_bat= 24.49, T_rov= 0.50, F_drag_cable=(-4.64,  31.07), Fy_cmd=-50.00, desired=  1.24, ret=  1.01, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 76.00, L= 447.51, L_straight= 439.60, slack=  7.92, T_bat= 24.87, T_rov= 0.50, F_drag_cable=(-4.64,  31.08), Fy_cmd=-50.00, desired=  0.90, ret=  1.00, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.10, L= 447.61, L_straight= 439.66, slack=  7.95, T_bat= 24.83, T_rov= 0.50, F_drag_cable=(-4.64,  31.08), Fy_cmd=-50.00, desired=  0.66, ret=  0.97, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.20, L= 447.71, L_straight= 439.73, slack=  7.98, T_bat= 25.33, T_rov= 0.50, F_drag_cable=(-4.64,  31.09), Fy_cmd=-50.00, desired=  0.49, ret=  0.92, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.30, L= 447.80, L_straight= 439.80, slack=  8.00, T_bat= 25.18, T_rov= 0.50, F_drag_cable=(-4.64,  31.10), Fy_cmd=-50.00, desired=  0.37, ret=  0.87, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.40, L= 447.89, L_straight= 439.87, slack=  8.02, T_bat= 25.11, T_rov= 0.50, F_drag_cable=(-4.64,  31.10), Fy_cmd=-50.00, desired=  0.29, ret=  0.82, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.50, L= 447.97, L_straight= 439.94, slack=  8.03, T_bat= 25.36, T_rov= 0.50, F_drag_cable=(-4.65,  31.11), Fy_cmd=-50.00, desired=  0.23, ret=  0.77, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.60, L= 448.05, L_straight= 440.01, slack=  8.04, T_bat= 25.18, T_rov= 0.50, F_drag_cable=(-4.65,  31.11), Fy_cmd=-50.00, desired=  0.19, ret=  0.72, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.70, L= 448.12, L_straight= 440.08, slack=  8.04, T_bat= 25.23, T_rov= 0.50, F_drag_cable=(-4.65,  31.12), Fy_cmd=-50.00, desired=  0.17, ret=  0.67, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.80, L= 448.19, L_straight= 440.15, slack=  8.04, T_bat= 25.19, T_rov= 0.50, F_drag_cable=(-4.65,  31.12), Fy_cmd=-50.00, desired=  0.15, ret=  0.62, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 76.90, L= 448.25, L_straight= 440.22, slack=  8.03, T_bat= 24.98, T_rov= 0.50, F_drag_cable=(-4.65,  31.13), Fy_cmd=-50.00, desired=  0.13, ret=  0.57, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.00, L= 448.30, L_straight= 440.29, slack=  8.02, T_bat= 25.05, T_rov= 0.50, F_drag_cable=(-4.65,  31.13), Fy_cmd=-50.00, desired=  0.12, ret=  0.52, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.10, L= 448.36, L_straight= 440.36, slack=  8.00, T_bat= 24.73, T_rov= 0.50, F_drag_cable=(-4.65,  31.13), Fy_cmd=-50.00, desired=  0.12, ret=  0.48, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.20, L= 448.41, L_straight= 440.42, slack=  7.98, T_bat= 25.02, T_rov= 0.50, F_drag_cable=(-4.65,  31.14), Fy_cmd=-50.00, desired=  0.11, ret=  0.45, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.30, L= 448.45, L_straight= 440.49, slack=  7.96, T_bat= 24.86, T_rov= 0.50, F_drag_cable=(-4.65,  31.14), Fy_cmd=-50.00, desired=  0.11, ret=  0.41, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 77.40, L= 448.49, L_straight= 440.56, slack=  7.93, T_bat= 25.15, T_rov= 0.50, F_drag_cable=(-4.65,  31.14), Fy_cmd=-50.00, desired=  0.45, ret=  0.42, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 77.50, L= 448.53, L_straight= 440.63, slack=  7.90, T_bat= 25.29, T_rov= 0.50, F_drag_cable=(-4.65,  31.15), Fy_cmd=-50.00, desired=  0.69, ret=  0.44, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 77.60, L= 448.58, L_straight= 440.70, slack=  7.88, T_bat= 25.43, T_rov= 0.50, F_drag_cable=(-4.65,  31.15), Fy_cmd=-50.00, desired=  0.85, ret=  0.48, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 77.70, L= 448.63, L_straight= 440.77, slack=  7.86, T_bat= 25.11, T_rov= 0.50, F_drag_cable=(-4.65,  31.15), Fy_cmd=-50.00, desired=  0.97, ret=  0.53, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 77.80, L= 448.68, L_straight= 440.84, slack=  7.84, T_bat= 25.31, T_rov= 0.50, F_drag_cable=(-4.65,  31.16), Fy_cmd=-50.00, desired=  1.05, ret=  0.58, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 77.90, L= 448.74, L_straight= 440.91, slack=  7.83, T_bat= 25.20, T_rov= 0.50, F_drag_cable=(-4.65,  31.16), Fy_cmd=-50.00, desired=  1.11, ret=  0.64, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 78.00, L= 448.80, L_straight= 440.98, slack=  7.82, T_bat= 25.78, T_rov= 0.50, F_drag_cable=(-4.65,  31.16), Fy_cmd=-50.00, desired=  1.15, ret=  0.69, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 78.10, L= 448.87, L_straight= 441.05, slack=  7.82, T_bat= 25.53, T_rov= 0.50, F_drag_cable=(-4.65,  31.17), Fy_cmd=-50.00, desired=  1.18, ret=  0.74, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 78.20, L= 448.94, L_straight= 441.11, slack=  7.83, T_bat= 25.83, T_rov= 0.50, F_drag_cable=(-4.66,  31.17), Fy_cmd=-50.00, desired=  1.20, ret=  0.78, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 78.30, L= 449.02, L_straight= 441.18, slack=  7.84, T_bat= 25.75, T_rov= 0.50, F_drag_cable=(-4.66,  31.18), Fy_cmd=-50.00, desired=  1.21, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 78.40, L= 449.10, L_straight= 441.25, slack=  7.85, T_bat= 25.89, T_rov= 0.50, F_drag_cable=(-4.66,  31.19), Fy_cmd=-50.00, desired=  1.22, ret=  0.87, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 78.50, L= 449.19, L_straight= 441.32, slack=  7.87, T_bat= 25.83, T_rov= 0.50, F_drag_cable=(-4.66,  31.19), Fy_cmd=-50.00, desired=  1.23, ret=  0.90, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 78.60, L= 449.28, L_straight= 441.39, slack=  7.89, T_bat= 25.54, T_rov= 0.50, F_drag_cable=(-4.66,  31.20), Fy_cmd=-50.00, desired=  1.24, ret=  0.94, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 78.70, L= 449.37, L_straight= 441.46, slack=  7.91, T_bat= 25.71, T_rov= 0.50, F_drag_cable=(-4.66,  31.20), Fy_cmd=-50.00, desired=  1.24, ret=  0.97, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 78.80, L= 449.47, L_straight= 441.53, slack=  7.94, T_bat= 25.22, T_rov= 0.50, F_drag_cable=(-4.66,  31.21), Fy_cmd=-50.00, desired=  1.24, ret=  0.99, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 78.90, L= 449.57, L_straight= 441.60, slack=  7.97, T_bat= 24.92, T_rov= 0.50, F_drag_cable=(-4.66,  31.22), Fy_cmd=-50.00, desired=  0.90, ret=  0.98, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.00, L= 449.67, L_straight= 441.67, slack=  8.00, T_bat= 25.31, T_rov= 0.50, F_drag_cable=(-4.66,  31.22), Fy_cmd=-50.00, desired=  0.66, ret=  0.95, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.10, L= 449.76, L_straight= 441.74, slack=  8.03, T_bat= 25.15, T_rov= 0.50, F_drag_cable=(-4.66,  31.23), Fy_cmd=-50.00, desired=  0.49, ret=  0.91, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.20, L= 449.85, L_straight= 441.81, slack=  8.05, T_bat= 24.94, T_rov= 0.50, F_drag_cable=(-4.66,  31.24), Fy_cmd=-50.00, desired=  0.37, ret=  0.86, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.30, L= 449.94, L_straight= 441.87, slack=  8.07, T_bat= 24.82, T_rov= 0.50, F_drag_cable=(-4.67,  31.24), Fy_cmd=-50.00, desired=  0.29, ret=  0.81, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.40, L= 450.02, L_straight= 441.94, slack=  8.08, T_bat= 25.26, T_rov= 0.50, F_drag_cable=(-4.67,  31.25), Fy_cmd=-50.00, desired=  0.23, ret=  0.76, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.50, L= 450.10, L_straight= 442.01, slack=  8.08, T_bat= 25.54, T_rov= 0.50, F_drag_cable=(-4.67,  31.25), Fy_cmd=-50.00, desired=  0.19, ret=  0.71, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.60, L= 450.17, L_straight= 442.08, slack=  8.09, T_bat= 25.43, T_rov= 0.50, F_drag_cable=(-4.67,  31.26), Fy_cmd=-50.00, desired=  0.17, ret=  0.66, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.70, L= 450.23, L_straight= 442.15, slack=  8.08, T_bat= 25.49, T_rov= 0.50, F_drag_cable=(-4.67,  31.26), Fy_cmd=-50.00, desired=  0.15, ret=  0.61, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.80, L= 450.29, L_straight= 442.22, slack=  8.07, T_bat= 25.57, T_rov= 0.50, F_drag_cable=(-4.67,  31.27), Fy_cmd=-50.00, desired=  0.13, ret=  0.56, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 79.90, L= 450.35, L_straight= 442.29, slack=  8.06, T_bat= 25.36, T_rov= 0.50, F_drag_cable=(-4.67,  31.27), Fy_cmd=-50.00, desired=  0.12, ret=  0.51, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.00, L= 450.40, L_straight= 442.36, slack=  8.04, T_bat= 25.24, T_rov= 0.50, F_drag_cable=(-4.67,  31.28), Fy_cmd=-50.00, desired=  0.12, ret=  0.47, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.10, L= 450.45, L_straight= 442.43, slack=  8.02, T_bat= 25.21, T_rov= 0.50, F_drag_cable=(-4.67,  31.28), Fy_cmd=-50.00, desired=  0.11, ret=  0.44, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.20, L= 450.49, L_straight= 442.50, slack=  8.00, T_bat= 24.88, T_rov= 0.50, F_drag_cable=(-4.67,  31.28), Fy_cmd=-50.00, desired=  0.11, ret=  0.41, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.30, L= 450.53, L_straight= 442.57, slack=  7.97, T_bat= 25.30, T_rov= 0.50, F_drag_cable=(-4.67,  31.28), Fy_cmd=-50.00, desired=  0.11, ret=  0.38, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 80.40, L= 450.57, L_straight= 442.63, slack=  7.94, T_bat= 25.27, T_rov= 0.50, F_drag_cable=(-4.67,  31.29), Fy_cmd=-50.00, desired=  0.45, ret=  0.38, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 80.50, L= 450.61, L_straight= 442.70, slack=  7.90, T_bat= 25.53, T_rov= 0.50, F_drag_cable=(-4.67,  31.29), Fy_cmd=-50.00, desired=  0.69, ret=  0.41, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 80.60, L= 450.65, L_straight= 442.77, slack=  7.88, T_bat= 25.45, T_rov= 0.50, F_drag_cable=(-4.67,  31.29), Fy_cmd=-50.00, desired=  0.85, ret=  0.46, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 80.70, L= 450.70, L_straight= 442.84, slack=  7.85, T_bat= 25.38, T_rov= 0.50, F_drag_cable=(-4.67,  31.30), Fy_cmd=-50.00, desired=  0.97, ret=  0.51, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 80.80, L= 450.75, L_straight= 442.91, slack=  7.83, T_bat= 25.59, T_rov= 0.50, F_drag_cable=(-4.67,  31.30), Fy_cmd=-50.00, desired=  1.05, ret=  0.56, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 80.90, L= 450.80, L_straight= 442.98, slack=  7.82, T_bat= 25.98, T_rov= 0.50, F_drag_cable=(-4.67,  31.30), Fy_cmd=-50.00, desired=  1.11, ret=  0.62, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 81.00, L= 450.86, L_straight= 443.05, slack=  7.81, T_bat= 25.85, T_rov= 0.50, F_drag_cable=(-4.67,  31.31), Fy_cmd=-50.00, desired=  1.15, ret=  0.67, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 81.10, L= 450.93, L_straight= 443.12, slack=  7.81, T_bat= 26.02, T_rov= 0.50, F_drag_cable=(-4.68,  31.31), Fy_cmd=-50.00, desired=  1.18, ret=  0.72, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 81.20, L= 451.00, L_straight= 443.19, slack=  7.82, T_bat= 25.92, T_rov= 0.50, F_drag_cable=(-4.68,  31.32), Fy_cmd=-50.00, desired=  1.20, ret=  0.77, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 81.30, L= 451.08, L_straight= 443.26, slack=  7.82, T_bat= 25.75, T_rov= 0.50, F_drag_cable=(-4.68,  31.32), Fy_cmd=-50.00, desired=  1.22, ret=  0.81, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 81.40, L= 451.16, L_straight= 443.33, slack=  7.84, T_bat= 25.68, T_rov= 0.50, F_drag_cable=(-4.68,  31.33), Fy_cmd=-50.00, desired=  1.23, ret=  0.86, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 81.50, L= 451.25, L_straight= 443.39, slack=  7.85, T_bat= 25.61, T_rov= 0.50, F_drag_cable=(-4.68,  31.33), Fy_cmd=-50.00, desired=  1.23, ret=  0.89, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 81.60, L= 451.34, L_straight= 443.46, slack=  7.87, T_bat= 25.72, T_rov= 0.50, F_drag_cable=(-4.68,  31.34), Fy_cmd=-50.00, desired=  1.24, ret=  0.93, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 81.70, L= 451.43, L_straight= 443.53, slack=  7.90, T_bat= 25.74, T_rov= 0.50, F_drag_cable=(-4.68,  31.35), Fy_cmd=-50.00, desired=  1.24, ret=  0.96, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 81.80, L= 451.53, L_straight= 443.60, slack=  7.92, T_bat= 25.72, T_rov= 0.50, F_drag_cable=(-4.68,  31.35), Fy_cmd=-50.00, desired=  1.24, ret=  0.99, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 81.90, L= 451.62, L_straight= 443.67, slack=  7.95, T_bat= 25.90, T_rov= 0.50, F_drag_cable=(-4.68,  31.36), Fy_cmd=-50.00, desired=  1.24, ret=  1.01, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 82.00, L= 451.73, L_straight= 443.74, slack=  7.99, T_bat= 25.55, T_rov= 0.50, F_drag_cable=(-4.68,  31.37), Fy_cmd=-50.00, desired=  1.25, ret=  1.04, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 82.10, L= 451.83, L_straight= 443.81, slack=  8.02, T_bat= 25.47, T_rov= 0.50, F_drag_cable=(-4.68,  31.37), Fy_cmd=-50.00, desired=  0.90, ret=  1.02, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 82.20, L= 451.93, L_straight= 443.88, slack=  8.05, T_bat= 25.10, T_rov= 0.50, F_drag_cable=(-4.69,  31.38), Fy_cmd=-50.00, desired=  0.66, ret=  0.99, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 82.30, L= 452.03, L_straight= 443.95, slack=  8.08, T_bat= 25.03, T_rov= 0.50, F_drag_cable=(-4.69,  31.39), Fy_cmd=-50.00, desired=  0.49, ret=  0.94, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 82.40, L= 452.12, L_straight= 444.02, slack=  8.11, T_bat= 25.03, T_rov= 0.50, F_drag_cable=(-4.69,  31.40), Fy_cmd=-50.00, desired=  0.38, ret=  0.89, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 82.50, L= 452.21, L_straight= 444.09, slack=  8.13, T_bat= 25.24, T_rov= 0.50, F_drag_cable=(-4.69,  31.40), Fy_cmd=-50.00, desired=  0.29, ret=  0.84, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 82.60, L= 452.30, L_straight= 444.16, slack=  8.14, T_bat= 25.24, T_rov= 0.50, F_drag_cable=(-4.69,  31.41), Fy_cmd=-50.00, desired=  0.23, ret=  0.79, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 82.70, L= 452.38, L_straight= 444.22, slack=  8.15, T_bat= 25.70, T_rov= 0.50, F_drag_cable=(-4.69,  31.41), Fy_cmd=-50.00, desired=  0.19, ret=  0.74, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 82.80, L= 452.45, L_straight= 444.29, slack=  8.16, T_bat= 25.15, T_rov= 0.50, F_drag_cable=(-4.69,  31.42), Fy_cmd=-50.00, desired=  0.17, ret=  0.69, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 82.90, L= 452.52, L_straight= 444.36, slack=  8.16, T_bat= 25.25, T_rov= 0.50, F_drag_cable=(-4.69,  31.42), Fy_cmd=-50.00, desired=  0.15, ret=  0.64, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.00, L= 452.58, L_straight= 444.43, slack=  8.15, T_bat= 25.28, T_rov= 0.50, F_drag_cable=(-4.69,  31.43), Fy_cmd=-50.00, desired=  0.13, ret=  0.59, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.10, L= 452.64, L_straight= 444.50, slack=  8.14, T_bat= 25.32, T_rov= 0.50, F_drag_cable=(-4.69,  31.43), Fy_cmd=-50.00, desired=  0.12, ret=  0.54, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.20, L= 452.69, L_straight= 444.57, slack=  8.12, T_bat= 25.33, T_rov= 0.50, F_drag_cable=(-4.69,  31.43), Fy_cmd=-50.00, desired=  0.12, ret=  0.50, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.30, L= 452.74, L_straight= 444.64, slack=  8.11, T_bat= 25.26, T_rov= 0.50, F_drag_cable=(-4.69,  31.44), Fy_cmd=-50.00, desired=  0.11, ret=  0.46, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.40, L= 452.79, L_straight= 444.71, slack=  8.08, T_bat= 25.68, T_rov= 0.50, F_drag_cable=(-4.69,  31.44), Fy_cmd=-50.00, desired=  0.11, ret=  0.42, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.50, L= 452.83, L_straight= 444.78, slack=  8.06, T_bat= 25.87, T_rov= 0.50, F_drag_cable=(-4.69,  31.44), Fy_cmd=-50.00, desired=  0.11, ret=  0.39, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.60, L= 452.87, L_straight= 444.85, slack=  8.03, T_bat= 25.79, T_rov= 0.50, F_drag_cable=(-4.70,  31.45), Fy_cmd=-50.00, desired=  0.10, ret=  0.36, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 83.70, L= 452.91, L_straight= 444.92, slack=  7.99, T_bat= 25.36, T_rov= 0.50, F_drag_cable=(-4.70,  31.45), Fy_cmd=-50.00, desired=  0.45, ret=  0.37, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 83.80, L= 452.95, L_straight= 444.98, slack=  7.96, T_bat= 25.46, T_rov= 0.50, F_drag_cable=(-4.70,  31.45), Fy_cmd=-50.00, desired=  0.69, ret=  0.40, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 83.90, L= 452.99, L_straight= 445.05, slack=  7.93, T_bat= 25.71, T_rov= 0.50, F_drag_cable=(-4.70,  31.46), Fy_cmd=-50.00, desired=  0.85, ret=  0.45, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 84.00, L= 453.03, L_straight= 445.12, slack=  7.91, T_bat= 25.80, T_rov= 0.50, F_drag_cable=(-4.70,  31.46), Fy_cmd=-50.00, desired=  0.97, ret=  0.50, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 84.10, L= 453.08, L_straight= 445.19, slack=  7.89, T_bat= 25.63, T_rov= 0.50, F_drag_cable=(-4.70,  31.46), Fy_cmd=-50.00, desired=  1.06, ret=  0.56, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 84.20, L= 453.14, L_straight= 445.26, slack=  7.88, T_bat= 25.66, T_rov= 0.50, F_drag_cable=(-4.70,  31.47), Fy_cmd=-50.00, desired=  1.11, ret=  0.61, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 84.30, L= 453.20, L_straight= 445.33, slack=  7.87, T_bat= 25.97, T_rov= 0.50, F_drag_cable=(-4.70,  31.47), Fy_cmd=-50.00, desired=  1.15, ret=  0.67, exp=PILOT_DESC_MINPAY_ACC
