IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.06), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 344.00, L= 459.08, L_straight= 455.32, slack=  3.76, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.47, -32.46), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 344.10, L= 459.01, L_straight= 455.25, slack=  3.75, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.46, -32.46), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 344.20, L= 458.93, L_straight= 455.18, slack=  3.75, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.46, -32.45), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 344.30, L= 458.86, L_straight= 455.10, slack=  3.75, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.45, -32.45), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 344.40, L= 458.78, L_straight= 455.03, slack=  3.75, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.44, -32.44), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 344.50, L= 458.71, L_straight= 454.95, slack=  3.75, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.44, -32.44), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 344.60, L= 458.63, L_straight= 454.88, slack=  3.75, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.43, -32.43), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 344.70, L= 458.56, L_straight= 454.81, slack=  3.75, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.42, -32.43), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 344.80, L= 458.48, L_straight= 454.73, slack=  3.75, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.42, -32.42), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 344.90, L= 458.41, L_straight= 454.66, slack=  3.75, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.41, -32.42), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 345.00, L= 458.33, L_straight= 454.58, slack=  3.75, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.40, -32.41), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 345.10, L= 458.26, L_straight= 454.51, slack=  3.75, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.40, -32.40), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 345.20, L= 458.18, L_straight= 454.44, slack=  3.74, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.39, -32.40), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 345.30, L= 458.11, L_straight= 454.36, slack=  3.74, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.38, -32.39), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 345.40, L= 458.03, L_straight= 454.29, slack=  3.74, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.38, -32.39), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 345.50, L= 457.96, L_straight= 454.21, slack=  3.74, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.37, -32.38), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 345.60, L= 457.88, L_straight= 454.14, slack=  3.74, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.36, -32.38), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 345.70, L= 457.81, L_straight= 454.07, slack=  3.74, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.36, -32.37), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 345.80, L= 457.73, L_straight= 453.99, slack=  3.74, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.35, -32.37), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 345.90, L= 457.66, L_straight= 453.92, slack=  3.74, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.34, -32.36), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 346.00, L= 457.58, L_straight= 453.84, slack=  3.74, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.34, -32.36), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 346.10, L= 457.51, L_straight= 453.77, slack=  3.74, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.33, -32.35), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 346.20, L= 457.43, L_straight= 453.70, slack=  3.74, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.32, -32.35), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 346.30, L= 457.36, L_straight= 453.62, slack=  3.73, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.32, -32.34), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 346.40, L= 457.28, L_straight= 453.55, slack=  3.73, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.31, -32.34), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 346.50, L= 457.21, L_straight= 453.47, slack=  3.73, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.30, -32.33), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 346.60, L= 457.13, L_straight= 453.40, slack=  3.73, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.30, -32.32), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 346.70, L= 457.06, L_straight= 453.33, slack=  3.73, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.29, -32.32), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 346.80, L= 456.98, L_straight= 453.25, slack=  3.73, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.28, -32.31), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 346.90, L= 456.91, L_straight= 453.18, slack=  3.73, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.28, -32.31), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 347.00, L= 456.83, L_straight= 453.11, slack=  3.73, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.27, -32.30), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 347.10, L= 456.76, L_straight= 453.03, slack=  3.73, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.26, -32.30), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 347.20, L= 456.68, L_straight= 452.96, slack=  3.73, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.26, -32.29), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 347.30, L= 456.61, L_straight= 452.88, slack=  3.73, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.25, -32.29), Fy_cmd= 50.00, desired= -0.75, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 347.40, L= 456.54, L_straight= 452.81, slack=  3.72, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.24, -32.28), Fy_cmd= 50.00, desired= -0.74, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 347.50, L= 456.46, L_straight= 452.74, slack=  3.72, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.24, -32.28), Fy_cmd= 50.00, desired= -0.74, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 347.60, L= 456.39, L_straight= 452.66, slack=  3.72, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.23, -32.27), Fy_cmd= 50.00, desired= -0.74, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 347.70, L= 456.31, L_straight= 452.59, slack=  3.72, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.22, -32.27), Fy_cmd= 50.00, desired= -0.74, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 347.80, L= 456.24, L_straight= 452.52, slack=  3.72, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.22, -32.26), Fy_cmd= 50.00, desired= -0.74, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 347.90, L= 456.16, L_straight= 452.44, slack=  3.72, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.21, -32.26), Fy_cmd= 50.00, desired= -0.74, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 348.00, L= 456.09, L_straight= 452.37, slack=  3.72, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.20, -32.25), Fy_cmd= 50.00, desired= -0.74, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 348.10, L= 456.01, L_straight= 452.30, slack=  3.72, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.20, -32.25), Fy_cmd= 50.00, desired= -0.74, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 348.20, L= 455.94, L_straight= 452.22, slack=  3.72, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.19, -32.24), Fy_cmd= 50.00, desired= -0.74, ret= -0.75, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 348.30, L= 455.86, L_straight= 452.15, slack=  3.72, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.18, -32.23), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 348.40, L= 455.79, L_straight= 452.07, slack=  3.71, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.18, -32.23), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 348.50, L= 455.72, L_straight= 452.00, slack=  3.71, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.17, -32.22), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 348.60, L= 455.64, L_straight= 451.93, slack=  3.71, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.17, -32.22), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 348.70, L= 455.57, L_straight= 451.85, slack=  3.71, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.16, -32.21), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 348.80, L= 455.49, L_straight= 451.78, slack=  3.71, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.15, -32.21), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 348.90, L= 455.42, L_straight= 451.71, slack=  3.71, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.15, -32.20), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 349.00, L= 455.34, L_straight= 451.63, slack=  3.71, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.14, -32.20), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 349.10, L= 455.27, L_straight= 451.56, slack=  3.71, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.13, -32.19), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 349.20, L= 455.19, L_straight= 451.49, slack=  3.71, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.13, -32.19), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 349.30, L= 455.12, L_straight= 451.41, slack=  3.71, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.12, -32.18), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 349.40, L= 455.05, L_straight= 451.34, slack=  3.71, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.11, -32.18), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 349.50, L= 454.97, L_straight= 451.27, slack=  3.70, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.11, -32.17), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 349.60, L= 454.90, L_straight= 451.19, slack=  3.70, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.10, -32.17), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 349.70, L= 454.82, L_straight= 451.12, slack=  3.70, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.09, -32.16), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 349.80, L= 454.75, L_straight= 451.05, slack=  3.70, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.09, -32.16), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 349.90, L= 454.67, L_straight= 450.97, slack=  3.70, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.08, -32.15), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 350.00, L= 454.60, L_straight= 450.90, slack=  3.70, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.07, -32.15), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 350.10, L= 454.53, L_straight= 450.83, slack=  3.70, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.07, -32.14), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 350.20, L= 454.45, L_straight= 450.75, slack=  3.70, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.06, -32.13), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 350.30, L= 454.38, L_straight= 450.68, slack=  3.70, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.05, -32.13), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 350.40, L= 454.30, L_straight= 450.61, slack=  3.70, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.05, -32.12), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 350.50, L= 454.23, L_straight= 450.53, slack=  3.70, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.04, -32.12), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 350.60, L= 454.15, L_straight= 450.46, slack=  3.69, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.03, -32.11), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 350.70, L= 454.08, L_straight= 450.39, slack=  3.69, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.03, -32.11), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 350.80, L= 454.01, L_straight= 450.31, slack=  3.69, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.02, -32.10), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 350.90, L= 453.93, L_straight= 450.24, slack=  3.69, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.02, -32.10), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 351.00, L= 453.86, L_straight= 450.17, slack=  3.69, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.01, -32.09), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 351.10, L= 453.78, L_straight= 450.09, slack=  3.69, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-47.00, -32.09), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 351.20, L= 453.71, L_straight= 450.02, slack=  3.69, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-47.00, -32.08), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 351.30, L= 453.64, L_straight= 449.95, slack=  3.69, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.99, -32.08), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 351.40, L= 453.56, L_straight= 449.87, slack=  3.69, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.98, -32.07), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 351.50, L= 453.49, L_straight= 449.80, slack=  3.69, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.98, -32.07), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 351.60, L= 453.41, L_straight= 449.73, slack=  3.69, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.97, -32.06), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 351.70, L= 453.34, L_straight= 449.66, slack=  3.68, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.96, -32.06), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 351.80, L= 453.27, L_straight= 449.58, slack=  3.68, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.96, -32.05), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 351.90, L= 453.19, L_straight= 449.51, slack=  3.68, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.95, -32.05), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 352.00, L= 453.12, L_straight= 449.44, slack=  3.68, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.94, -32.04), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 352.10, L= 453.04, L_straight= 449.36, slack=  3.68, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.94, -32.03), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 352.20, L= 452.97, L_straight= 449.29, slack=  3.68, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.93, -32.03), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 352.30, L= 452.90, L_straight= 449.22, slack=  3.68, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.93, -32.02), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 352.40, L= 452.82, L_straight= 449.14, slack=  3.68, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.92, -32.02), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 352.50, L= 452.75, L_straight= 449.07, slack=  3.68, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.91, -32.01), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 352.60, L= 452.67, L_straight= 449.00, slack=  3.68, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.91, -32.01), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 352.70, L= 452.60, L_straight= 448.92, slack=  3.68, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.90, -32.00), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 352.80, L= 452.53, L_straight= 448.85, slack=  3.67, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.89, -32.00), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 352.90, L= 452.45, L_straight= 448.78, slack=  3.67, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.89, -31.99), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 353.00, L= 452.38, L_straight= 448.71, slack=  3.67, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.88, -31.99), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 353.10, L= 452.30, L_straight= 448.63, slack=  3.67, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.87, -31.98), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 353.20, L= 452.23, L_straight= 448.56, slack=  3.67, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.87, -31.98), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 353.30, L= 452.16, L_straight= 448.49, slack=  3.67, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.86, -31.97), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 353.40, L= 452.08, L_straight= 448.41, slack=  3.67, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.85, -31.97), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 353.50, L= 452.01, L_straight= 448.34, slack=  3.67, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.85, -31.96), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 353.60, L= 451.94, L_straight= 448.27, slack=  3.67, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.84, -31.96), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 353.70, L= 451.86, L_straight= 448.20, slack=  3.67, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.84, -31.95), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 353.80, L= 451.79, L_straight= 448.12, slack=  3.66, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.83, -31.95), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 353.90, L= 451.71, L_straight= 448.05, slack=  3.66, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.82, -31.94), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 354.00, L= 451.64, L_straight= 447.98, slack=  3.66, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.82, -31.94), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 354.10, L= 451.57, L_straight= 447.91, slack=  3.66, T_bat= 0.37, T_rov= 0.57, F_drag_cable=(-46.81, -31.93), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 354.20, L= 451.49, L_straight= 447.83, slack=  3.66, T_bat= 0.38, T_rov= 0.57, F_drag_cable=(-46.80, -31.92), Fy_cmd= 50.00, desired= -0.74, ret= -0.74, exp=PILOT_ASC_REMOVE_SLACK_ACC
