[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861141478056 p=-100.00 L=110.00
IC_L_6: t= 0.10, y_rov=-100.00, vy_rov=-0.03, gy_rov= 0.00, L= 110.00, dl_dt_cmd= 0.00, prev_cmd= 0.00, T_bat= 0.81, Fy_tr=-0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.73, ret=-0.01, exp=CATENARY_SIGN_IN_ACC
IC_L_6: t= 45.30, y_rov=-128.79, vy_rov=-0.26, gy_rov= 0.66, L= 130.47, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-5487.18, Fy_tr= 147.72, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.79, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 45.40, y_rov=-128.89, vy_rov=-0.92, gy_rov=-0.66, L= 130.53, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 5603.90, Fy_tr=-146.16, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-95.22, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 45.50, y_rov=-128.91, vy_rov=-0.26, gy_rov= 0.66, L= 130.59, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-5594.64, Fy_tr= 145.57, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 95.64, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 45.60, y_rov=-129.00, vy_rov=-0.91, gy_rov=-0.65, L= 130.65, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 5709.71, Fy_tr=-147.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.26, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 45.70, y_rov=-129.03, vy_rov=-0.26, gy_rov= 0.66, L= 130.71, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-5701.43, Fy_tr= 146.64, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 96.31, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 45.80, y_rov=-129.12, vy_rov=-0.91, gy_rov=-0.66, L= 130.77, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 5816.46, Fy_tr=-145.16, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-96.18, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 45.90, y_rov=-129.15, vy_rov=-0.26, gy_rov= 0.65, L= 130.83, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-5807.51, Fy_tr= 147.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.00, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 46.00, y_rov=-129.24, vy_rov=-0.92, gy_rov=-0.66, L= 130.89, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 5925.27, Fy_tr=-146.20, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-94.88, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 46.10, y_rov=-129.27, vy_rov=-0.26, gy_rov= 0.66, L= 130.95, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-5916.11, Fy_tr= 147.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.93, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 46.20, y_rov=-129.36, vy_rov=-0.92, gy_rov=-0.66, L= 131.01, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 6033.83, Fy_tr=-147.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-96.51, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 46.30, y_rov=-129.38, vy_rov=-0.26, gy_rov= 0.66, L= 131.07, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-6025.09, Fy_tr= 147.88, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.63, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 46.40, y_rov=-129.48, vy_rov=-0.92, gy_rov=-0.66, L= 131.13, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 6142.07, Fy_tr=-147.63, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-97.41, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 46.50, y_rov=-129.50, vy_rov=-0.26, gy_rov= 0.66, L= 131.19, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-6133.47, Fy_tr= 147.91, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.61, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 46.60, y_rov=-129.59, vy_rov=-0.92, gy_rov=-0.66, L= 131.25, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 6250.52, Fy_tr=-147.67, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-97.58, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 46.70, y_rov=-129.62, vy_rov=-0.26, gy_rov= 0.66, L= 131.31, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-6241.99, Fy_tr= 146.67, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 96.36, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 46.80, y_rov=-129.71, vy_rov=-0.91, gy_rov=-0.66, L= 131.37, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 6358.15, Fy_tr=-147.70, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.62, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 46.90, y_rov=-129.73, vy_rov=-0.26, gy_rov= 0.66, L= 131.43, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-6349.95, Fy_tr= 147.96, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.58, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 47.00, y_rov=-129.83, vy_rov=-0.92, gy_rov=-0.66, L= 131.49, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 6467.24, Fy_tr=-147.73, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-97.81, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 47.10, y_rov=-129.85, vy_rov=-0.26, gy_rov= 0.66, L= 131.55, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-6459.01, Fy_tr= 147.99, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.65, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 47.20, y_rov=-129.94, vy_rov=-0.92, gy_rov=-0.66, L= 131.61, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 6576.66, Fy_tr=-146.23, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-96.16, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 47.30, y_rov=-129.97, vy_rov=-0.26, gy_rov= 0.66, L= 131.67, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-6567.85, Fy_tr= 145.34, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 95.35, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 47.40, y_rov=-130.06, vy_rov=-0.91, gy_rov=-0.65, L= 131.73, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 6684.47, Fy_tr=-147.79, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.86, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 47.50, y_rov=-130.09, vy_rov=-0.25, gy_rov= 0.66, L= 131.79, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-6676.39, Fy_tr= 148.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.63, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 47.60, y_rov=-130.18, vy_rov=-0.92, gy_rov=-0.66, L= 131.85, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 6794.30, Fy_tr=-147.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-97.90, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 47.70, y_rov=-130.20, vy_rov=-0.26, gy_rov= 0.66, L= 131.91, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-6786.16, Fy_tr= 146.65, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 96.29, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 47.80, y_rov=-130.29, vy_rov=-0.91, gy_rov=-0.66, L= 131.97, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 6903.24, Fy_tr=-147.84, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.88, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 47.90, y_rov=-130.32, vy_rov=-0.25, gy_rov= 0.66, L= 132.03, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-6895.20, Fy_tr= 148.09, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.67, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 48.00, y_rov=-130.41, vy_rov=-0.92, gy_rov=-0.66, L= 132.09, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 7013.55, Fy_tr=-146.21, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-96.27, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 48.10, y_rov=-130.44, vy_rov=-0.26, gy_rov= 0.65, L= 132.15, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7005.01, Fy_tr= 145.19, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 95.20, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 48.20, y_rov=-130.53, vy_rov=-0.91, gy_rov=-0.65, L= 132.21, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 7122.34, Fy_tr=-143.73, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-94.91, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 48.30, y_rov=-130.56, vy_rov=-0.27, gy_rov= 0.64, L= 132.27, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7113.21, Fy_tr= 143.27, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 93.78, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 48.40, y_rov=-130.65, vy_rov=-0.91, gy_rov=-0.64, L= 132.33, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 7230.55, Fy_tr=-147.92, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-99.27, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 48.50, y_rov=-130.67, vy_rov=-0.25, gy_rov= 0.66, L= 132.39, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7222.52, Fy_tr= 146.62, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 96.17, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 48.60, y_rov=-130.76, vy_rov=-0.91, gy_rov=-0.66, L= 132.45, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 7340.14, Fy_tr=-147.94, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-99.24, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 48.70, y_rov=-130.79, vy_rov=-0.25, gy_rov= 0.66, L= 132.51, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7332.09, Fy_tr= 148.17, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.72, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 48.80, y_rov=-130.88, vy_rov=-0.92, gy_rov=-0.66, L= 132.57, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 7451.28, Fy_tr=-147.96, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.05, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 48.90, y_rov=-130.91, vy_rov=-0.26, gy_rov= 0.66, L= 132.63, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7443.15, Fy_tr= 146.62, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 96.23, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 49.00, y_rov=-131.00, vy_rov=-0.91, gy_rov=-0.66, L= 132.69, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 7561.41, Fy_tr=-147.98, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-99.10, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 49.10, y_rov=-131.02, vy_rov=-0.25, gy_rov= 0.66, L= 132.75, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7553.33, Fy_tr= 148.21, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.76, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 49.20, y_rov=-131.11, vy_rov=-0.92, gy_rov=-0.66, L= 132.81, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 7673.00, Fy_tr=-146.20, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-96.25, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 49.30, y_rov=-131.14, vy_rov=-0.26, gy_rov= 0.65, L= 132.87, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7664.43, Fy_tr= 145.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 95.04, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 49.40, y_rov=-131.23, vy_rov=-0.91, gy_rov=-0.65, L= 132.93, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 7782.93, Fy_tr=-146.33, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-97.61, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 49.50, y_rov=-131.26, vy_rov=-0.26, gy_rov= 0.65, L= 132.99, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7774.45, Fy_tr= 147.98, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.89, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 49.60, y_rov=-131.35, vy_rov=-0.92, gy_rov=-0.66, L= 133.05, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 7895.47, Fy_tr=-148.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-97.26, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 49.70, y_rov=-131.37, vy_rov=-0.26, gy_rov= 0.66, L= 133.11, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7887.25, Fy_tr= 148.26, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.91, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 49.80, y_rov=-131.47, vy_rov=-0.92, gy_rov=-0.66, L= 133.17, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8007.92, Fy_tr=-148.06, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-97.78, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 49.90, y_rov=-131.49, vy_rov=-0.26, gy_rov= 0.66, L= 133.23, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-7999.72, Fy_tr= 147.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 96.63, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 50.00, y_rov=-131.58, vy_rov=-0.91, gy_rov=-0.66, L= 133.29, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8119.41, Fy_tr=-148.08, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.88, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 50.10, y_rov=-131.61, vy_rov=-0.25, gy_rov= 0.66, L= 133.35, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8111.27, Fy_tr= 148.30, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.85, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 50.20, y_rov=-131.70, vy_rov=-0.92, gy_rov=-0.66, L= 133.41, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8232.09, Fy_tr=-146.25, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-96.23, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 50.30, y_rov=-131.73, vy_rov=-0.26, gy_rov= 0.65, L= 133.47, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8223.46, Fy_tr= 148.32, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.32, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 50.40, y_rov=-131.82, vy_rov=-0.92, gy_rov=-0.66, L= 133.53, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8345.94, Fy_tr=-148.11, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-96.81, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 50.50, y_rov=-131.84, vy_rov=-0.26, gy_rov= 0.67, L= 133.59, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8337.65, Fy_tr= 148.34, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.00, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 50.60, y_rov=-131.93, vy_rov=-0.92, gy_rov=-0.66, L= 133.65, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8459.30, Fy_tr=-148.13, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-97.76, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 50.70, y_rov=-131.96, vy_rov=-0.25, gy_rov= 0.66, L= 133.71, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8451.06, Fy_tr= 146.71, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 96.32, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 50.80, y_rov=-132.05, vy_rov=-0.91, gy_rov=-0.66, L= 133.77, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8571.30, Fy_tr=-144.79, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-95.85, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 50.90, y_rov=-132.08, vy_rov=-0.26, gy_rov= 0.65, L= 133.83, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8562.32, Fy_tr= 143.86, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 94.13, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 51.00, y_rov=-132.17, vy_rov=-0.91, gy_rov=-0.64, L= 133.89, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8682.29, Fy_tr=-148.17, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-99.66, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 51.10, y_rov=-132.19, vy_rov=-0.25, gy_rov= 0.66, L= 133.95, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8674.15, Fy_tr= 148.39, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 97.88, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 51.20, y_rov=-132.29, vy_rov=-0.92, gy_rov=-0.66, L= 134.01, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8795.96, Fy_tr=-146.30, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-96.37, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 51.30, y_rov=-132.31, vy_rov=-0.26, gy_rov= 0.65, L= 134.07, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8787.26, Fy_tr= 145.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 95.01, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 51.40, y_rov=-132.40, vy_rov=-0.91, gy_rov=-0.65, L= 134.13, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 8907.85, Fy_tr=-148.21, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-99.54, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 51.50, y_rov=-132.43, vy_rov=-0.25, gy_rov= 0.66, L= 134.19, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-8899.67, Fy_tr= 146.70, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 96.19, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 51.60, y_rov=-132.52, vy_rov=-0.91, gy_rov=-0.66, L= 134.25, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9020.43, Fy_tr=-144.69, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-96.09, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 51.70, y_rov=-132.55, vy_rov=-0.26, gy_rov= 0.64, L= 134.31, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9011.40, Fy_tr= 143.70, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 93.98, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 51.80, y_rov=-132.64, vy_rov=-0.91, gy_rov=-0.64, L= 134.37, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9132.14, Fy_tr=-142.33, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-93.94, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 51.90, y_rov=-132.66, vy_rov=-0.27, gy_rov= 0.64, L= 134.43, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9122.51, Fy_tr= 141.96, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 92.77, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 52.00, y_rov=-132.75, vy_rov=-0.91, gy_rov=-0.64, L= 134.49, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9243.49, Fy_tr=-141.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-92.66, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 52.10, y_rov=-132.78, vy_rov=-0.28, gy_rov= 0.63, L= 134.55, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9233.51, Fy_tr= 148.47, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 99.58, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 52.20, y_rov=-132.88, vy_rov=-0.93, gy_rov=-0.66, L= 134.61, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9361.49, Fy_tr=-148.27, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-93.91, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 52.30, y_rov=-132.90, vy_rov=-0.26, gy_rov= 0.68, L= 134.67, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9352.93, Fy_tr= 148.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.28, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 52.40, y_rov=-132.99, vy_rov=-0.92, gy_rov=-0.66, L= 134.73, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9477.11, Fy_tr=-148.29, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-97.42, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 52.50, y_rov=-133.02, vy_rov=-0.25, gy_rov= 0.66, L= 134.79, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9468.76, Fy_tr= 146.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 96.42, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 52.60, y_rov=-133.11, vy_rov=-0.91, gy_rov=-0.66, L= 134.85, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9591.02, Fy_tr=-148.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-99.30, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 52.70, y_rov=-133.14, vy_rov=-0.25, gy_rov= 0.66, L= 134.91, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9582.77, Fy_tr= 146.86, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 96.35, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 52.80, y_rov=-133.23, vy_rov=-0.91, gy_rov=-0.66, L= 134.97, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9704.93, Fy_tr=-144.84, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-96.12, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 52.90, y_rov=-133.25, vy_rov=-0.26, gy_rov= 0.65, L= 135.03, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9695.84, Fy_tr= 143.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 94.07, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 53.00, y_rov=-133.34, vy_rov=-0.91, gy_rov=-0.64, L= 135.09, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9817.87, Fy_tr=-148.34, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-99.92, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 53.10, y_rov=-133.37, vy_rov=-0.25, gy_rov= 0.66, L= 135.15, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9809.63, Fy_tr= 148.55, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.00, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 53.20, y_rov=-133.46, vy_rov=-0.92, gy_rov=-0.66, L= 135.21, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 9933.65, Fy_tr=-148.36, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.41, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 53.30, y_rov=-133.49, vy_rov=-0.25, gy_rov= 0.66, L= 135.27, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-9925.30, Fy_tr= 146.88, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 96.41, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 53.40, y_rov=-133.58, vy_rov=-0.91, gy_rov=-0.66, L= 135.33, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 10048.31, Fy_tr=-147.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-99.00, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 53.50, y_rov=-133.60, vy_rov=-0.25, gy_rov= 0.66, L= 135.39, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-10039.98, Fy_tr= 148.58, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.05, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 53.60, y_rov=-133.69, vy_rov=-0.92, gy_rov=-0.66, L= 135.45, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 10164.55, Fy_tr=-148.39, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.36, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 53.70, y_rov=-133.72, vy_rov=-0.25, gy_rov= 0.66, L= 135.51, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-10156.15, Fy_tr= 148.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.13, ret= 0.58, exp=PILOT_DESC_ACC
