[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
AUTO_L_6: t=0.10, L= 110.00, est_dT_dL=   0.00, y_rov=-100.00, vy_rov= -0.01, T=0.81, prev_cmd=  0.00, ret1= -0.02, ret= -0.02, dL_dt=  0.00, dt=  0.10, Gamma=  0.50, desired= -0.20, exp=REG_SIGN_ACC
AUTO_L_6: t=39.30, L= 79.44, est_dT_dL=   0.06, y_rov=-78.65, vy_rov=  0.78, T=10.46, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-49.36, exp=REG_T_ACC
AUTO_L_6: t=39.40, L= 79.35, est_dT_dL=   0.06, y_rov=-78.57, vy_rov=  0.82, T=10.49, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-44.34, exp=REG_T_ACC
AUTO_L_6: t=39.50, L= 79.26, est_dT_dL=   0.07, y_rov=-78.48, vy_rov=  0.87, T=10.53, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-40.74, exp=REG_T_ACC
AUTO_L_6: t=39.60, L= 79.17, est_dT_dL=   0.07, y_rov=-78.39, vy_rov=  0.92, T=10.56, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-37.75, exp=REG_T_ACC
AUTO_L_6: t=39.70, L= 79.07, est_dT_dL=   0.03, y_rov=-78.29, vy_rov=  0.97, T=10.60, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-82.15, exp=REG_T_ACC
AUTO_L_6: t=39.80, L= 78.97, est_dT_dL=  -0.01, y_rov=-78.19, vy_rov=  0.97, T=10.60, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 217.21, exp=REG_T_ACC
AUTO_L_6: t=39.90, L= 78.87, est_dT_dL=  -0.02, y_rov=-78.10, vy_rov=  0.92, T=10.56, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 157.08, exp=REG_T_ACC
AUTO_L_6: t=40.00, L= 78.78, est_dT_dL=  -0.02, y_rov=-78.01, vy_rov=  0.87, T=10.53, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 165.18, exp=REG_T_ACC
AUTO_L_6: t=40.10, L= 78.70, est_dT_dL=  -0.01, y_rov=-77.93, vy_rov=  0.83, T=10.49, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 191.29, exp=REG_T_ACC
AUTO_L_6: t=40.20, L= 78.62, est_dT_dL=  -0.01, y_rov=-77.85, vy_rov=  0.78, T=10.46, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 214.87, exp=REG_T_ACC
AUTO_L_6: t=40.30, L= 78.54, est_dT_dL=   0.04, y_rov=-77.78, vy_rov=  0.73, T=10.43, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-66.34, exp=REG_T_ACC
AUTO_L_6: t=40.40, L= 78.46, est_dT_dL=   0.05, y_rov=-77.70, vy_rov=  0.78, T=10.45, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-51.58, exp=REG_T_ACC
AUTO_L_6: t=40.50, L= 78.38, est_dT_dL=   0.06, y_rov=-77.62, vy_rov=  0.83, T=10.47, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-46.32, exp=REG_T_ACC
AUTO_L_6: t=40.60, L= 78.29, est_dT_dL=   0.06, y_rov=-77.53, vy_rov=  0.87, T=10.50, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-42.54, exp=REG_T_ACC
AUTO_L_6: t=40.70, L= 78.19, est_dT_dL=   0.07, y_rov=-77.44, vy_rov=  0.92, T=10.54, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-39.39, exp=REG_T_ACC
AUTO_L_6: t=40.80, L= 78.09, est_dT_dL=   0.03, y_rov=-77.34, vy_rov=  0.97, T=10.57, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-84.90, exp=REG_T_ACC
AUTO_L_6: t=40.90, L= 77.99, est_dT_dL=  -0.01, y_rov=-77.25, vy_rov=  0.97, T=10.57, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 239.06, exp=REG_T_ACC
AUTO_L_6: t=41.00, L= 77.90, est_dT_dL=  -0.02, y_rov=-77.15, vy_rov=  0.92, T=10.54, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 170.75, exp=REG_T_ACC
AUTO_L_6: t=41.10, L= 77.81, est_dT_dL=  -0.02, y_rov=-77.07, vy_rov=  0.87, T=10.50, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 179.96, exp=REG_T_ACC
AUTO_L_6: t=41.20, L= 77.72, est_dT_dL=  -0.01, y_rov=-76.98, vy_rov=  0.83, T=10.47, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 202.31, exp=REG_T_ACC
AUTO_L_6: t=41.30, L= 77.64, est_dT_dL=  -0.01, y_rov=-76.91, vy_rov=  0.78, T=10.44, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 235.67, exp=REG_T_ACC
AUTO_L_6: t=41.40, L= 77.57, est_dT_dL=   0.04, y_rov=-76.83, vy_rov=  0.73, T=10.41, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-69.26, exp=REG_T_ACC
AUTO_L_6: t=41.50, L= 77.49, est_dT_dL=   0.05, y_rov=-76.76, vy_rov=  0.78, T=10.43, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-53.93, exp=REG_T_ACC
AUTO_L_6: t=41.60, L= 77.40, est_dT_dL=   0.06, y_rov=-76.67, vy_rov=  0.83, T=10.45, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-48.42, exp=REG_T_ACC
AUTO_L_6: t=41.70, L= 77.31, est_dT_dL=   0.06, y_rov=-76.59, vy_rov=  0.87, T=10.48, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-44.45, exp=REG_T_ACC
AUTO_L_6: t=41.80, L= 77.22, est_dT_dL=   0.07, y_rov=-76.49, vy_rov=  0.92, T=10.51, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-41.14, exp=REG_T_ACC
AUTO_L_6: t=41.90, L= 77.12, est_dT_dL=   0.03, y_rov=-76.40, vy_rov=  0.97, T=10.55, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-87.77, exp=REG_T_ACC
AUTO_L_6: t=42.00, L= 77.02, est_dT_dL=  -0.01, y_rov=-76.30, vy_rov=  0.97, T=10.55, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 264.65, exp=REG_T_ACC
AUTO_L_6: t=42.10, L= 76.92, est_dT_dL=  -0.01, y_rov=-76.21, vy_rov=  0.92, T=10.52, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 186.31, exp=REG_T_ACC
AUTO_L_6: t=42.20, L= 76.83, est_dT_dL=  -0.01, y_rov=-76.12, vy_rov=  0.88, T=10.48, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 196.89, exp=REG_T_ACC
AUTO_L_6: t=42.30, L= 76.75, est_dT_dL=  -0.01, y_rov=-76.04, vy_rov=  0.83, T=10.45, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 222.54, exp=REG_T_ACC
AUTO_L_6: t=42.40, L= 76.67, est_dT_dL=  -0.01, y_rov=-75.96, vy_rov=  0.78, T=10.42, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 261.30, exp=REG_T_ACC
AUTO_L_6: t=42.50, L= 76.59, est_dT_dL=   0.04, y_rov=-75.89, vy_rov=  0.73, T=10.39, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-72.34, exp=REG_T_ACC
AUTO_L_6: t=42.60, L= 76.51, est_dT_dL=   0.05, y_rov=-75.81, vy_rov=  0.78, T=10.41, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-56.42, exp=REG_T_ACC
AUTO_L_6: t=42.70, L= 76.43, est_dT_dL=   0.05, y_rov=-75.73, vy_rov=  0.83, T=10.43, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-50.65, exp=REG_T_ACC
AUTO_L_6: t=42.80, L= 76.34, est_dT_dL=   0.06, y_rov=-75.64, vy_rov=  0.88, T=10.46, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-46.07, exp=REG_T_ACC
AUTO_L_6: t=42.90, L= 76.24, est_dT_dL=   0.06, y_rov=-75.55, vy_rov=  0.92, T=10.49, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-42.94, exp=REG_T_ACC
AUTO_L_6: t=43.00, L= 76.14, est_dT_dL=   0.03, y_rov=-75.45, vy_rov=  0.97, T=10.52, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-90.75, exp=REG_T_ACC
AUTO_L_6: t=43.10, L= 76.04, est_dT_dL=  -0.01, y_rov=-75.35, vy_rov=  0.97, T=10.52, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 279.51, exp=REG_T_ACC
AUTO_L_6: t=43.20, L= 75.95, est_dT_dL=  -0.01, y_rov=-75.26, vy_rov=  0.92, T=10.49, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 203.15, exp=REG_T_ACC
AUTO_L_6: t=43.30, L= 75.86, est_dT_dL=  -0.01, y_rov=-75.17, vy_rov=  0.88, T=10.46, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 216.22, exp=REG_T_ACC
AUTO_L_6: t=43.40, L= 75.77, est_dT_dL=  -0.01, y_rov=-75.09, vy_rov=  0.83, T=10.43, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 257.75, exp=REG_T_ACC
AUTO_L_6: t=43.50, L= 75.69, est_dT_dL=  -0.01, y_rov=-75.01, vy_rov=  0.78, T=10.40, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 310.52, exp=REG_T_ACC
AUTO_L_6: t=43.60, L= 75.62, est_dT_dL=   0.04, y_rov=-74.94, vy_rov=  0.73, T=10.38, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-75.42, exp=REG_T_ACC
AUTO_L_6: t=43.70, L= 75.54, est_dT_dL=   0.05, y_rov=-74.86, vy_rov=  0.78, T=10.39, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-59.05, exp=REG_T_ACC
AUTO_L_6: t=43.80, L= 75.45, est_dT_dL=   0.05, y_rov=-74.78, vy_rov=  0.83, T=10.42, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-53.54, exp=REG_T_ACC
AUTO_L_6: t=43.90, L= 75.36, est_dT_dL=   0.06, y_rov=-74.69, vy_rov=  0.88, T=10.44, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-48.68, exp=REG_T_ACC
AUTO_L_6: t=44.00, L= 75.27, est_dT_dL=   0.06, y_rov=-74.60, vy_rov=  0.92, T=10.47, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-44.96, exp=REG_T_ACC
AUTO_L_6: t=44.10, L= 75.17, est_dT_dL=   0.03, y_rov=-74.50, vy_rov=  0.97, T=10.50, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-93.95, exp=REG_T_ACC
AUTO_L_6: t=44.20, L= 75.07, est_dT_dL=  -0.01, y_rov=-74.40, vy_rov=  0.97, T=10.50, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 330.81, exp=REG_T_ACC
AUTO_L_6: t=44.30, L= 74.97, est_dT_dL=  -0.01, y_rov=-74.31, vy_rov=  0.92, T=10.47, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 224.76, exp=REG_T_ACC
AUTO_L_6: t=44.40, L= 74.88, est_dT_dL=  -0.01, y_rov=-74.22, vy_rov=  0.88, T=10.44, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 228.77, exp=REG_T_ACC
AUTO_L_6: t=44.50, L= 74.80, est_dT_dL=  -0.01, y_rov=-74.14, vy_rov=  0.83, T=10.41, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 258.72, exp=REG_T_ACC
AUTO_L_6: t=44.60, L= 74.72, est_dT_dL=  -0.01, y_rov=-74.06, vy_rov=  0.78, T=10.39, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 324.63, exp=REG_T_ACC
AUTO_L_6: t=44.70, L= 74.64, est_dT_dL=   0.03, y_rov=-73.99, vy_rov=  0.73, T=10.36, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-79.05, exp=REG_T_ACC
AUTO_L_6: t=44.80, L= 74.56, est_dT_dL=   0.04, y_rov=-73.91, vy_rov=  0.78, T=10.38, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-61.87, exp=REG_T_ACC
AUTO_L_6: t=44.90, L= 74.48, est_dT_dL=   0.05, y_rov=-73.83, vy_rov=  0.83, T=10.40, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-55.52, exp=REG_T_ACC
AUTO_L_6: t=45.00, L= 74.39, est_dT_dL=   0.05, y_rov=-73.74, vy_rov=  0.88, T=10.42, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-50.90, exp=REG_T_ACC
AUTO_L_6: t=45.10, L= 74.29, est_dT_dL=   0.06, y_rov=-73.65, vy_rov=  0.93, T=10.45, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-47.04, exp=REG_T_ACC
AUTO_L_6: t=45.20, L= 74.19, est_dT_dL=   0.03, y_rov=-73.55, vy_rov=  0.97, T=10.48, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-97.27, exp=REG_T_ACC
AUTO_L_6: t=45.30, L= 74.09, est_dT_dL=  -0.01, y_rov=-73.45, vy_rov=  0.97, T=10.48, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 374.49, exp=REG_T_ACC
AUTO_L_6: t=45.40, L= 74.00, est_dT_dL=  -0.01, y_rov=-73.36, vy_rov=  0.93, T=10.45, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 248.76, exp=REG_T_ACC
AUTO_L_6: t=45.50, L= 73.91, est_dT_dL=  -0.01, y_rov=-73.27, vy_rov=  0.88, T=10.42, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 265.37, exp=REG_T_ACC
AUTO_L_6: t=45.60, L= 73.82, est_dT_dL=  -0.01, y_rov=-73.19, vy_rov=  0.83, T=10.39, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 324.82, exp=REG_T_ACC
AUTO_L_6: t=45.70, L= 73.74, est_dT_dL=  -0.01, y_rov=-73.11, vy_rov=  0.78, T=10.37, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 374.98, exp=REG_T_ACC
AUTO_L_6: t=45.80, L= 73.67, est_dT_dL=   0.03, y_rov=-73.04, vy_rov=  0.73, T=10.35, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-82.64, exp=REG_T_ACC
AUTO_L_6: t=45.90, L= 73.59, est_dT_dL=   0.04, y_rov=-72.96, vy_rov=  0.78, T=10.36, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-64.84, exp=REG_T_ACC
AUTO_L_6: t=46.00, L= 73.50, est_dT_dL=   0.05, y_rov=-72.88, vy_rov=  0.83, T=10.38, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-58.19, exp=REG_T_ACC
AUTO_L_6: t=46.10, L= 73.41, est_dT_dL=   0.05, y_rov=-72.79, vy_rov=  0.88, T=10.40, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-53.33, exp=REG_T_ACC
AUTO_L_6: t=46.20, L= 73.32, est_dT_dL=   0.06, y_rov=-72.70, vy_rov=  0.93, T=10.43, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-49.27, exp=REG_T_ACC
AUTO_L_6: t=46.30, L= 73.22, est_dT_dL=   0.03, y_rov=-72.60, vy_rov=  0.97, T=10.45, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-100.76, exp=REG_T_ACC
AUTO_L_6: t=46.40, L= 73.12, est_dT_dL=  -0.01, y_rov=-72.50, vy_rov=  0.97, T=10.46, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 428.32, exp=REG_T_ACC
AUTO_L_6: t=46.50, L= 73.02, est_dT_dL=  -0.01, y_rov=-72.41, vy_rov=  0.93, T=10.43, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 276.97, exp=REG_T_ACC
AUTO_L_6: t=46.60, L= 72.93, est_dT_dL=  -0.01, y_rov=-72.32, vy_rov=  0.88, T=10.40, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 281.11, exp=REG_T_ACC
AUTO_L_6: t=46.70, L= 72.85, est_dT_dL=  -0.01, y_rov=-72.24, vy_rov=  0.83, T=10.38, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 342.76, exp=REG_T_ACC
AUTO_L_6: t=46.80, L= 72.77, est_dT_dL=  -0.01, y_rov=-72.16, vy_rov=  0.78, T=10.35, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 424.89, exp=REG_T_ACC
AUTO_L_6: t=46.90, L= 72.69, est_dT_dL=   0.03, y_rov=-72.09, vy_rov=  0.73, T=10.33, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-86.51, exp=REG_T_ACC
AUTO_L_6: t=47.00, L= 72.61, est_dT_dL=   0.04, y_rov=-72.01, vy_rov=  0.78, T=10.35, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-68.01, exp=REG_T_ACC
AUTO_L_6: t=47.10, L= 72.53, est_dT_dL=   0.04, y_rov=-71.93, vy_rov=  0.83, T=10.36, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-61.02, exp=REG_T_ACC
AUTO_L_6: t=47.20, L= 72.44, est_dT_dL=   0.05, y_rov=-71.84, vy_rov=  0.88, T=10.39, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-55.91, exp=REG_T_ACC
AUTO_L_6: t=47.30, L= 72.34, est_dT_dL=   0.05, y_rov=-71.75, vy_rov=  0.93, T=10.41, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-51.63, exp=REG_T_ACC
AUTO_L_6: t=47.40, L= 72.24, est_dT_dL=   0.03, y_rov=-71.65, vy_rov=  0.98, T=10.43, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-104.44, exp=REG_T_ACC
AUTO_L_6: t=47.50, L= 72.14, est_dT_dL=  -0.01, y_rov=-71.55, vy_rov=  0.98, T=10.43, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 496.30, exp=REG_T_ACC
AUTO_L_6: t=47.60, L= 72.05, est_dT_dL=  -0.01, y_rov=-71.46, vy_rov=  0.93, T=10.41, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 310.58, exp=REG_T_ACC
AUTO_L_6: t=47.70, L= 71.96, est_dT_dL=  -0.01, y_rov=-71.37, vy_rov=  0.88, T=10.38, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 334.35, exp=REG_T_ACC
AUTO_L_6: t=47.80, L= 71.87, est_dT_dL=  -0.01, y_rov=-71.29, vy_rov=  0.83, T=10.36, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 394.16, exp=REG_T_ACC
AUTO_L_6: t=47.90, L= 71.79, est_dT_dL=  -0.00, y_rov=-71.21, vy_rov=  0.78, T=10.34, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 543.23, exp=REG_T_ACC
AUTO_L_6: t=48.00, L= 71.72, est_dT_dL=   0.03, y_rov=-71.14, vy_rov=  0.73, T=10.32, prev_cmd= -0.75, ret1= -0.80, ret= -0.80, dL_dt= -0.75, dt=  0.10, Gamma=  0.50, desired=-90.34, exp=REG_T_ACC
AUTO_L_6: t=48.10, L= 71.64, est_dT_dL=   0.04, y_rov=-71.06, vy_rov=  0.78, T=10.33, prev_cmd= -0.80, ret1= -0.85, ret= -0.85, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired=-71.33, exp=REG_T_ACC
AUTO_L_6: t=48.20, L= 71.55, est_dT_dL=   0.04, y_rov=-70.98, vy_rov=  0.83, T=10.35, prev_cmd= -0.85, ret1= -0.90, ret= -0.90, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired=-64.02, exp=REG_T_ACC
AUTO_L_6: t=48.30, L= 71.46, est_dT_dL=   0.05, y_rov=-70.89, vy_rov=  0.88, T=10.37, prev_cmd= -0.90, ret1= -0.95, ret= -0.95, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired=-58.64, exp=REG_T_ACC
AUTO_L_6: t=48.40, L= 71.37, est_dT_dL=   0.05, y_rov=-70.80, vy_rov=  0.93, T=10.39, prev_cmd= -0.95, ret1= -1.00, ret= -1.00, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired=-54.13, exp=REG_T_ACC
AUTO_L_6: t=48.50, L= 71.27, est_dT_dL=   0.02, y_rov=-70.70, vy_rov=  0.98, T=10.41, prev_cmd= -1.00, ret1= -1.05, ret= -1.00, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired=-108.27, exp=REG_T_ACC
AUTO_L_6: t=48.60, L= 71.17, est_dT_dL=  -0.00, y_rov=-70.60, vy_rov=  0.98, T=10.41, prev_cmd= -1.00, ret1= -0.95, ret= -0.95, dL_dt= -1.00, dt=  0.10, Gamma=  0.50, desired= 655.37, exp=REG_T_ACC
AUTO_L_6: t=48.70, L= 71.07, est_dT_dL=  -0.01, y_rov=-70.51, vy_rov=  0.93, T=10.39, prev_cmd= -0.95, ret1= -0.90, ret= -0.90, dL_dt= -0.95, dt=  0.10, Gamma=  0.50, desired= 354.21, exp=REG_T_ACC
AUTO_L_6: t=48.80, L= 70.98, est_dT_dL=  -0.01, y_rov=-70.42, vy_rov=  0.88, T=10.37, prev_cmd= -0.90, ret1= -0.85, ret= -0.85, dL_dt= -0.90, dt=  0.10, Gamma=  0.50, desired= 380.38, exp=REG_T_ACC
AUTO_L_6: t=48.90, L= 70.90, est_dT_dL=  -0.01, y_rov=-70.34, vy_rov=  0.83, T=10.34, prev_cmd= -0.85, ret1= -0.80, ret= -0.80, dL_dt= -0.85, dt=  0.10, Gamma=  0.50, desired= 453.66, exp=REG_T_ACC
AUTO_L_6: t=49.00, L= 70.82, est_dT_dL=  -0.00, y_rov=-70.26, vy_rov=  0.78, T=10.32, prev_cmd= -0.80, ret1= -0.75, ret= -0.75, dL_dt= -0.80, dt=  0.10, Gamma=  0.50, desired= 581.43, exp=REG_T_ACC
