[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
IC_L_6: t= 0.10, y_rov=-100.00, vy_rov=-0.03, gy_rov= 0.00, L= 110.00, dl_dt_cmd= 0.00, prev_cmd= 0.00, T_bat= 0.81, Fy_tr=-0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.73, ret=-0.01, exp=CATENARY_SIGN_IN_ACC
IC_L_6: t= 104.70, y_rov=-163.20, vy_rov=-0.92, gy_rov=-0.69, L= 166.09, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 48092.80, Fy_tr=-155.81, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-104.69, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 104.80, y_rov=-163.22, vy_rov=-0.23, gy_rov= 0.69, L= 166.15, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-48080.07, Fy_tr= 155.86, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.93, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 104.90, y_rov=-163.31, vy_rov=-0.92, gy_rov=-0.69, L= 166.21, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 48270.52, Fy_tr=-150.27, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.54, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 105.00, y_rov=-163.34, vy_rov=-0.25, gy_rov= 0.67, L= 166.27, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-48258.65, Fy_tr= 155.86, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 105.11, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 105.10, y_rov=-163.43, vy_rov=-0.94, gy_rov=-0.69, L= 166.33, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 48455.57, Fy_tr=-155.81, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-100.45, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 105.20, y_rov=-163.45, vy_rov=-0.23, gy_rov= 0.70, L= 166.39, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-48445.29, Fy_tr= 150.67, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.94, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 105.30, y_rov=-163.54, vy_rov=-0.91, gy_rov=-0.67, L= 166.45, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 48630.17, Fy_tr=-155.81, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-107.54, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 105.40, y_rov=-163.57, vy_rov=-0.23, gy_rov= 0.68, L= 166.51, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-48618.96, Fy_tr= 150.53, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.45, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 105.50, y_rov=-163.66, vy_rov=-0.90, gy_rov=-0.68, L= 166.57, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 48802.72, Fy_tr=-155.79, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-108.75, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 105.60, y_rov=-163.68, vy_rov=-0.23, gy_rov= 0.68, L= 166.63, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-48785.59, Fy_tr= 155.84, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.69, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 105.70, y_rov=-163.77, vy_rov=-0.92, gy_rov=-0.69, L= 166.69, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 48976.24, Fy_tr=-155.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-104.84, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 105.80, y_rov=-163.80, vy_rov=-0.23, gy_rov= 0.69, L= 166.75, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-48960.39, Fy_tr= 151.22, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 99.27, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 105.90, y_rov=-163.89, vy_rov=-0.91, gy_rov=-0.68, L= 166.81, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 49147.39, Fy_tr=-155.83, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-107.83, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 106.00, y_rov=-163.91, vy_rov=-0.23, gy_rov= 0.68, L= 166.87, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-49124.08, Fy_tr= 155.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.77, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 106.10, y_rov=-164.00, vy_rov=-0.92, gy_rov=-0.69, L= 166.93, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 49316.06, Fy_tr=-155.83, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-104.63, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 106.20, y_rov=-164.02, vy_rov=-0.23, gy_rov= 0.69, L= 166.99, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-49297.42, Fy_tr= 155.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.94, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 106.30, y_rov=-164.12, vy_rov=-0.92, gy_rov=-0.69, L= 167.05, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 49490.23, Fy_tr=-155.83, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-104.09, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 106.40, y_rov=-164.14, vy_rov=-0.23, gy_rov= 0.69, L= 167.11, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-49474.46, Fy_tr= 155.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.97, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 106.50, y_rov=-164.23, vy_rov=-0.92, gy_rov=-0.69, L= 167.17, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 49667.47, Fy_tr=-155.83, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-104.00, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 106.60, y_rov=-164.25, vy_rov=-0.23, gy_rov= 0.69, L= 167.23, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-49653.50, Fy_tr= 155.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.97, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 106.70, y_rov=-164.35, vy_rov=-0.92, gy_rov=-0.69, L= 167.29, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 49846.70, Fy_tr=-155.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-103.98, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 106.80, y_rov=-164.37, vy_rov=-0.23, gy_rov= 0.69, L= 167.35, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-49833.88, Fy_tr= 150.72, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.82, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 106.90, y_rov=-164.46, vy_rov=-0.91, gy_rov=-0.68, L= 167.41, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 50021.12, Fy_tr=-155.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-108.06, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 107.00, y_rov=-164.48, vy_rov=-0.23, gy_rov= 0.68, L= 167.47, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-50001.42, Fy_tr= 155.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.76, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 107.10, y_rov=-164.58, vy_rov=-0.92, gy_rov=-0.69, L= 167.53, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 50194.39, Fy_tr=-155.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-104.66, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 107.20, y_rov=-164.60, vy_rov=-0.23, gy_rov= 0.69, L= 167.59, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-50177.93, Fy_tr= 150.66, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.72, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 107.30, y_rov=-164.69, vy_rov=-0.91, gy_rov=-0.68, L= 167.65, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 50366.43, Fy_tr=-141.34, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-93.73, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 107.40, y_rov=-164.72, vy_rov=-0.28, gy_rov= 0.63, L= 167.71, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-50351.11, Fy_tr= 132.81, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 83.84, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 107.50, y_rov=-164.81, vy_rov=-0.88, gy_rov=-0.61, L= 167.77, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 50530.56, Fy_tr=-155.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-113.82, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 107.60, y_rov=-164.83, vy_rov=-0.22, gy_rov= 0.66, L= 167.83, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-50504.05, Fy_tr= 155.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.43, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 107.70, y_rov=-164.92, vy_rov=-0.92, gy_rov=-0.69, L= 167.89, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 50696.59, Fy_tr=-150.33, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-100.26, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 107.80, y_rov=-164.94, vy_rov=-0.25, gy_rov= 0.67, L= 167.95, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-50683.41, Fy_tr= 155.86, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 105.01, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 107.90, y_rov=-165.04, vy_rov=-0.94, gy_rov=-0.69, L= 168.01, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 50883.86, Fy_tr=-150.46, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-95.40, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 108.00, y_rov=-165.06, vy_rov=-0.25, gy_rov= 0.69, L= 168.07, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-50871.52, Fy_tr= 141.91, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 91.30, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 108.10, y_rov=-165.15, vy_rov=-0.89, gy_rov=-0.64, L= 168.13, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 51054.07, Fy_tr=-155.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-111.12, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 108.20, y_rov=-165.17, vy_rov=-0.22, gy_rov= 0.67, L= 168.19, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-51039.99, Fy_tr= 155.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.59, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 108.30, y_rov=-165.27, vy_rov=-0.92, gy_rov=-0.69, L= 168.25, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 51233.22, Fy_tr=-155.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-105.22, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 108.40, y_rov=-165.29, vy_rov=-0.23, gy_rov= 0.69, L= 168.31, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-51220.11, Fy_tr= 155.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.91, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 108.50, y_rov=-165.38, vy_rov=-0.92, gy_rov=-0.69, L= 168.37, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 51415.39, Fy_tr=-150.41, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.77, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 108.60, y_rov=-165.41, vy_rov=-0.25, gy_rov= 0.67, L= 168.43, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-51403.27, Fy_tr= 155.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 105.08, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 108.70, y_rov=-165.50, vy_rov=-0.94, gy_rov=-0.69, L= 168.49, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 51605.16, Fy_tr=-150.53, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-95.27, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 108.80, y_rov=-165.53, vy_rov=-0.25, gy_rov= 0.69, L= 168.55, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-51592.68, Fy_tr= 155.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 105.25, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 108.90, y_rov=-165.62, vy_rov=-0.94, gy_rov=-0.69, L= 168.61, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 51795.72, Fy_tr=-150.63, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-94.88, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 109.00, y_rov=-165.64, vy_rov=-0.25, gy_rov= 0.69, L= 168.67, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-51780.41, Fy_tr= 155.88, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 105.26, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 109.10, y_rov=-165.74, vy_rov=-0.94, gy_rov=-0.69, L= 168.73, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 51983.88, Fy_tr=-155.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-100.06, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 109.20, y_rov=-165.76, vy_rov=-0.23, gy_rov= 0.71, L= 168.79, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-51970.84, Fy_tr= 155.89, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 104.18, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 109.30, y_rov=-165.85, vy_rov=-0.93, gy_rov=-0.69, L= 168.85, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 52168.60, Fy_tr=-155.83, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-103.37, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 109.40, y_rov=-165.88, vy_rov=-0.23, gy_rov= 0.69, L= 168.91, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-52156.34, Fy_tr= 150.98, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 99.11, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 109.50, y_rov=-165.97, vy_rov=-0.91, gy_rov=-0.68, L= 168.97, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 52346.35, Fy_tr=-155.84, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-107.77, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 109.60, y_rov=-165.99, vy_rov=-0.23, gy_rov= 0.68, L= 169.03, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-52336.38, Fy_tr= 155.91, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.81, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 109.70, y_rov=-166.08, vy_rov=-0.92, gy_rov=-0.69, L= 169.09, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 52532.40, Fy_tr=-155.84, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-104.61, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 109.80, y_rov=-166.11, vy_rov=-0.23, gy_rov= 0.69, L= 169.15, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-52522.13, Fy_tr= 150.89, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.96, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 109.90, y_rov=-166.20, vy_rov=-0.91, gy_rov=-0.68, L= 169.21, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 52712.20, Fy_tr=-155.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-108.05, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 110.00, y_rov=-166.22, vy_rov=-0.23, gy_rov= 0.68, L= 169.27, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-52702.12, Fy_tr= 151.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.88, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 110.10, y_rov=-166.31, vy_rov=-0.90, gy_rov=-0.68, L= 169.33, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 52891.81, Fy_tr=-155.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-108.52, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 110.20, y_rov=-166.33, vy_rov=-0.23, gy_rov= 0.68, L= 169.39, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-52879.13, Fy_tr= 155.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.73, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 110.30, y_rov=-166.42, vy_rov=-0.92, gy_rov=-0.69, L= 169.45, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 53075.87, Fy_tr=-150.30, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-99.23, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 110.40, y_rov=-166.45, vy_rov=-0.25, gy_rov= 0.67, L= 169.51, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-53063.62, Fy_tr= 141.51, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 90.72, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 110.50, y_rov=-166.54, vy_rov=-0.89, gy_rov=-0.64, L= 169.57, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 53248.06, Fy_tr=-132.42, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-88.52, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 110.60, y_rov=-166.57, vy_rov=-0.30, gy_rov= 0.59, L= 169.63, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-53229.19, Fy_tr= 155.95, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 108.94, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 110.70, y_rov=-166.67, vy_rov=-0.98, gy_rov=-0.68, L= 169.69, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 53452.35, Fy_tr=-151.24, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-85.90, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 110.80, y_rov=-166.69, vy_rov=-0.26, gy_rov= 0.72, L= 169.75, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-53437.89, Fy_tr= 142.88, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 92.56, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 110.90, y_rov=-166.78, vy_rov=-0.90, gy_rov=-0.64, L= 169.81, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 53626.51, Fy_tr=-155.79, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-109.52, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 111.00, y_rov=-166.80, vy_rov=-0.23, gy_rov= 0.67, L= 169.87, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-53616.59, Fy_tr= 150.48, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.29, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 111.10, y_rov=-166.89, vy_rov=-0.90, gy_rov=-0.68, L= 169.93, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 53806.34, Fy_tr=-155.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-109.18, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 111.20, y_rov=-166.92, vy_rov=-0.23, gy_rov= 0.68, L= 169.99, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-53794.75, Fy_tr= 150.72, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 98.54, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 111.30, y_rov=-167.01, vy_rov=-0.90, gy_rov=-0.68, L= 170.05, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 53985.97, Fy_tr=-141.34, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-94.45, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 111.40, y_rov=-167.04, vy_rov=-0.27, gy_rov= 0.63, L= 170.11, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-53970.53, Fy_tr= 132.69, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 83.67, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 111.50, y_rov=-167.12, vy_rov=-0.88, gy_rov=-0.61, L= 170.17, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 54153.26, Fy_tr=-155.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-114.06, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 111.60, y_rov=-167.15, vy_rov=-0.22, gy_rov= 0.66, L= 170.23, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-54132.16, Fy_tr= 155.90, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 103.44, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 111.70, y_rov=-167.24, vy_rov=-0.92, gy_rov=-0.69, L= 170.29, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 54329.57, Fy_tr=-150.34, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-100.30, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 111.80, y_rov=-167.26, vy_rov=-0.25, gy_rov= 0.67, L= 170.35, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-54316.84, Fy_tr= 155.90, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 105.04, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 111.90, y_rov=-167.36, vy_rov=-0.94, gy_rov=-0.69, L= 170.41, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 54523.03, Fy_tr=-150.47, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-95.40, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 112.00, y_rov=-167.38, vy_rov=-0.25, gy_rov= 0.69, L= 170.47, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-54510.34, Fy_tr= 155.90, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 105.28, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 112.10, y_rov=-167.47, vy_rov=-0.94, gy_rov=-0.69, L= 170.53, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 54718.10, Fy_tr=-153.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.04, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 112.20, y_rov=-167.50, vy_rov=-0.23, gy_rov= 0.71, L= 170.59, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-54707.29, Fy_tr= 155.91, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 104.19, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 112.30, y_rov=-167.59, vy_rov=-0.93, gy_rov=-0.69, L= 170.65, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 54909.21, Fy_tr=-150.59, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-98.13, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 112.40, y_rov=-167.62, vy_rov=-0.25, gy_rov= 0.68, L= 170.71, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-54895.91, Fy_tr= 142.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 91.24, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 112.50, y_rov=-167.70, vy_rov=-0.89, gy_rov=-0.64, L= 170.77, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 55083.09, Fy_tr=-133.09, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-88.76, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 112.60, y_rov=-167.73, vy_rov=-0.30, gy_rov= 0.59, L= 170.83, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-55062.22, Fy_tr= 155.89, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 108.74, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 112.70, y_rov=-167.83, vy_rov=-0.98, gy_rov=-0.68, L= 170.89, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 55287.93, Fy_tr=-150.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-85.65, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 112.80, y_rov=-167.86, vy_rov=-0.26, gy_rov= 0.72, L= 170.95, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-55262.90, Fy_tr= 142.24, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 92.05, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 112.90, y_rov=-167.95, vy_rov=-0.90, gy_rov=-0.64, L= 171.01, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 55453.91, Fy_tr=-133.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-87.37, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 113.00, y_rov=-167.98, vy_rov=-0.30, gy_rov= 0.60, L= 171.07, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-55421.67, Fy_tr= 126.66, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 79.54, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 113.10, y_rov=-168.07, vy_rov=-0.88, gy_rov=-0.58, L= 171.13, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 55604.51, Fy_tr=-155.88, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-114.32, ret= 0.62, exp=T_HARD_ACC
