[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.403729584757652 p=-100.00 L=110.00
IC_L_6: t= 0.10, y_rov=-100.00, vy_rov=-0.03, gy_rov= 0.00, L= 110.00, dl_dt_cmd= 0.00, prev_cmd= 0.00, T_bat= 0.40, Fy_tr=-0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.73, ret=-0.01, exp=CATENARY_SIGN_IN_ACC
IC_L_6: t= 24.90, y_rov=-116.55, vy_rov=-0.67, gy_rov= 0.00, L= 119.45, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.82, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.00, y_rov=-116.62, vy_rov=-0.67, gy_rov= 0.00, L= 119.49, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.82, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.10, y_rov=-116.68, vy_rov=-0.67, gy_rov= 0.00, L= 119.53, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.83, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.20, y_rov=-116.75, vy_rov=-0.67, gy_rov= 0.00, L= 119.57, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.83, Fy_tr= 0.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.30, y_rov=-116.82, vy_rov=-0.67, gy_rov= 0.00, L= 119.61, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.84, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.40, y_rov=-116.88, vy_rov=-0.67, gy_rov= 0.00, L= 119.65, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.84, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.50, y_rov=-116.95, vy_rov=-0.67, gy_rov= 0.00, L= 119.69, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.85, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.60, y_rov=-117.02, vy_rov=-0.67, gy_rov= 0.00, L= 119.73, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.85, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.70, y_rov=-117.09, vy_rov=-0.67, gy_rov= 0.00, L= 119.77, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.86, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.80, y_rov=-117.15, vy_rov=-0.67, gy_rov= 0.00, L= 119.81, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.86, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 25.90, y_rov=-117.22, vy_rov=-0.67, gy_rov= 0.00, L= 119.85, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.86, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.00, y_rov=-117.29, vy_rov=-0.67, gy_rov= 0.00, L= 119.89, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.87, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.10, y_rov=-117.36, vy_rov=-0.67, gy_rov= 0.00, L= 119.93, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.87, Fy_tr= 0.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.20, y_rov=-117.42, vy_rov=-0.67, gy_rov= 0.00, L= 119.97, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.88, Fy_tr= 0.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.30, y_rov=-117.49, vy_rov=-0.67, gy_rov= 0.00, L= 120.01, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.88, Fy_tr= 0.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.40, y_rov=-117.56, vy_rov=-0.67, gy_rov= 0.00, L= 120.05, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.89, Fy_tr= 0.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.50, y_rov=-117.62, vy_rov=-0.67, gy_rov= 0.00, L= 120.09, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.89, Fy_tr= 0.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.60, y_rov=-117.69, vy_rov=-0.67, gy_rov= 0.00, L= 120.13, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.90, Fy_tr= 0.05, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.70, y_rov=-117.76, vy_rov=-0.67, gy_rov= 0.00, L= 120.17, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.90, Fy_tr= 0.06, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.80, y_rov=-117.83, vy_rov=-0.67, gy_rov= 0.00, L= 120.21, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.91, Fy_tr= 0.06, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 26.90, y_rov=-117.89, vy_rov=-0.67, gy_rov= 0.00, L= 120.25, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.91, Fy_tr= 0.06, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.00, y_rov=-117.96, vy_rov=-0.67, gy_rov= 0.00, L= 120.29, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.92, Fy_tr= 0.06, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.00, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.10, y_rov=-118.03, vy_rov=-0.67, gy_rov= 0.00, L= 120.33, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.93, Fy_tr= 0.06, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.20, y_rov=-118.10, vy_rov=-0.67, gy_rov= 0.00, L= 120.37, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.93, Fy_tr= 0.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.30, y_rov=-118.16, vy_rov=-0.67, gy_rov= 0.00, L= 120.41, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.94, Fy_tr= 0.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.40, y_rov=-118.23, vy_rov=-0.67, gy_rov= 0.00, L= 120.45, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.94, Fy_tr= 0.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.50, y_rov=-118.30, vy_rov=-0.67, gy_rov= 0.00, L= 120.49, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.95, Fy_tr= 0.08, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.60, y_rov=-118.37, vy_rov=-0.67, gy_rov= 0.00, L= 120.53, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.96, Fy_tr= 0.08, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.70, y_rov=-118.43, vy_rov=-0.67, gy_rov= 0.00, L= 120.57, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.96, Fy_tr= 0.08, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.80, y_rov=-118.50, vy_rov=-0.67, gy_rov= 0.00, L= 120.61, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.97, Fy_tr= 0.09, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 27.90, y_rov=-118.57, vy_rov=-0.67, gy_rov= 0.00, L= 120.65, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.98, Fy_tr= 0.09, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.00, y_rov=-118.63, vy_rov=-0.67, gy_rov= 0.00, L= 120.69, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 10.99, Fy_tr= 0.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.10, y_rov=-118.70, vy_rov=-0.67, gy_rov= 0.00, L= 120.73, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.00, Fy_tr= 0.11, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.20, y_rov=-118.77, vy_rov=-0.67, gy_rov= 0.00, L= 120.77, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.01, Fy_tr= 0.11, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.30, y_rov=-118.84, vy_rov=-0.67, gy_rov= 0.00, L= 120.81, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.02, Fy_tr= 0.12, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.01, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.40, y_rov=-118.90, vy_rov=-0.67, gy_rov= 0.00, L= 120.85, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.03, Fy_tr= 0.13, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.02, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.50, y_rov=-118.97, vy_rov=-0.67, gy_rov= 0.00, L= 120.89, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.04, Fy_tr= 0.14, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.02, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.60, y_rov=-119.04, vy_rov=-0.67, gy_rov= 0.00, L= 120.93, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.05, Fy_tr= 0.15, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.02, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.70, y_rov=-119.11, vy_rov=-0.67, gy_rov= 0.00, L= 120.97, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.07, Fy_tr= 0.16, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.03, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.80, y_rov=-119.17, vy_rov=-0.67, gy_rov= 0.00, L= 121.01, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.09, Fy_tr= 0.18, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.03, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 28.90, y_rov=-119.24, vy_rov=-0.67, gy_rov= 0.00, L= 121.05, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.11, Fy_tr= 0.20, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.04, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.00, y_rov=-119.31, vy_rov=-0.67, gy_rov= 0.00, L= 121.09, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.13, Fy_tr= 0.23, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.04, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.10, y_rov=-119.37, vy_rov=-0.67, gy_rov= 0.00, L= 121.13, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.16, Fy_tr= 0.26, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.06, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.20, y_rov=-119.44, vy_rov=-0.67, gy_rov= 0.00, L= 121.17, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.21, Fy_tr= 0.30, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.07, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.30, y_rov=-119.51, vy_rov=-0.67, gy_rov= 0.00, L= 121.21, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.27, Fy_tr= 0.36, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.10, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.40, y_rov=-119.58, vy_rov=-0.67, gy_rov= 0.00, L= 121.25, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.37, Fy_tr= 0.47, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.16, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.50, y_rov=-119.64, vy_rov=-0.67, gy_rov= 0.00, L= 121.29, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.57, Fy_tr= 0.68, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 0.29, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.60, y_rov=-119.71, vy_rov=-0.65, gy_rov= 0.02, L= 121.33, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.90, Fy_tr= 1.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-3.06, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.70, y_rov=-119.75, vy_rov=-0.42, gy_rov= 0.23, L= 121.37, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 29.35, Fy_tr= 18.28, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-18.18, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 29.80, y_rov=-119.75, vy_rov= 0.00, gy_rov= 0.42, L= 121.41, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat=-8.86, Fy_tr= 1.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-57.80, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 29.90, y_rov=-119.82, vy_rov=-0.67, gy_rov=-0.67, L= 121.45, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 31.75, Fy_tr= 0.23, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-0.61, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 30.00, y_rov=-119.87, vy_rov=-0.51, gy_rov= 0.16, L= 121.49, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat=-7.49, Fy_tr= 2.41, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.83, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 30.10, y_rov=-119.90, vy_rov=-0.38, gy_rov= 0.13, L= 121.52, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 48.79, Fy_tr= 16.89, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.24, ret= 0.41, exp=T_SOFT_ACC
IC_L_6: t= 30.20, y_rov=-119.90, vy_rov= 0.00, gy_rov= 0.38, L= 121.56, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat=-28.30, Fy_tr= 2.42, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-56.41, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 30.30, y_rov=-119.97, vy_rov=-0.66, gy_rov=-0.66, L= 121.60, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 50.88, Fy_tr=-1.18, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-2.80, ret= 0.44, exp=T_HARD_ACC
IC_L_6: t= 30.40, y_rov=-120.03, vy_rov=-0.60, gy_rov= 0.07, L= 121.65, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat=-27.37, Fy_tr= 3.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.81, ret= 0.42, exp=PILOT_DESC_ACC
IC_L_6: t= 30.50, y_rov=-120.03, vy_rov= 0.00, gy_rov= 0.60, L= 121.69, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 47.87, Fy_tr= 15.81, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-43.02, ret= 0.46, exp=T_SOFT_ACC
IC_L_6: t= 30.60, y_rov=-120.10, vy_rov=-0.67, gy_rov=-0.67, L= 121.74, dl_dt_cmd= 0.46, prev_cmd= 0.46, T_bat=-24.73, Fy_tr=-14.58, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-14.78, ret= 0.44, exp=PILOT_DESC_ACC
IC_L_6: t= 30.70, y_rov=-120.16, vy_rov=-0.62, gy_rov= 0.05, L= 121.78, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat= 45.15, Fy_tr= 16.43, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 7.51, ret= 0.44, exp=T_SOFT_ACC
IC_L_6: t= 30.80, y_rov=-120.21, vy_rov=-0.50, gy_rov= 0.12, L= 121.82, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat=-16.52, Fy_tr=-11.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-38.27, ret= 0.42, exp=PILOT_DESC_ACC
IC_L_6: t= 30.90, y_rov=-120.21, vy_rov= 0.00, gy_rov= 0.50, L= 121.87, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 37.02, Fy_tr= 30.90, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-27.93, ret= 0.42, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 31.00, y_rov=-120.27, vy_rov=-0.63, gy_rov=-0.63, L= 121.91, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat=-16.67, Fy_tr=-29.67, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.20, ret= 0.40, exp=PILOT_DESC_ACC
IC_L_6: t= 31.10, y_rov=-120.33, vy_rov=-0.55, gy_rov= 0.08, L= 121.95, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 33.06, Fy_tr= 31.52, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 12.06, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 31.20, y_rov=-120.38, vy_rov=-0.48, gy_rov= 0.07, L= 121.99, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat=-4.67, Fy_tr=-28.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-56.41, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 31.30, y_rov=-120.42, vy_rov=-0.39, gy_rov= 0.09, L= 122.02, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 40.69, Fy_tr= 47.38, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 8.75, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 31.40, y_rov=-120.46, vy_rov=-0.40, gy_rov=-0.00, L= 122.06, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 4.65, Fy_tr=-28.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-66.34, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 31.50, y_rov=-120.49, vy_rov=-0.38, gy_rov= 0.02, L= 122.10, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 28.66, Fy_tr= 47.38, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 7.24, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 31.60, y_rov=-120.53, vy_rov=-0.38, gy_rov=-0.01, L= 122.14, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 14.90, Fy_tr=-28.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-67.67, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 31.70, y_rov=-120.57, vy_rov=-0.39, gy_rov=-0.00, L= 122.17, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 17.91, Fy_tr= 47.38, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 8.08, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 31.80, y_rov=-120.61, vy_rov=-0.39, gy_rov=-0.00, L= 122.21, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 25.30, Fy_tr=-28.08, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-66.88, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 31.90, y_rov=-120.65, vy_rov=-0.40, gy_rov=-0.00, L= 122.25, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 7.41, Fy_tr= 47.38, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 8.81, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 32.00, y_rov=-120.69, vy_rov=-0.40, gy_rov=-0.00, L= 122.28, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 35.74, Fy_tr=-28.08, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-66.21, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 32.10, y_rov=-120.73, vy_rov=-0.40, gy_rov=-0.00, L= 122.32, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat=-3.04, Fy_tr= 47.39, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 9.44, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 32.20, y_rov=-120.77, vy_rov=-0.39, gy_rov= 0.02, L= 122.36, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 46.19, Fy_tr=-28.08, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-67.66, ret= 0.39, exp=T_SOFT_ACC
IC_L_6: t= 32.30, y_rov=-120.81, vy_rov=-0.41, gy_rov=-0.03, L= 122.40, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat=-13.48, Fy_tr= 47.39, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 10.69, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 32.40, y_rov=-120.81, vy_rov= 0.00, gy_rov= 0.41, L= 122.43, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 33.97, Fy_tr=-28.08, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-86.91, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 32.50, y_rov=-120.88, vy_rov=-0.70, gy_rov=-0.70, L= 122.47, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat=-9.02, Fy_tr= 29.40, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 33.26, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 32.60, y_rov=-120.92, vy_rov=-0.44, gy_rov= 0.25, L= 122.51, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 42.38, Fy_tr=-25.68, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-59.21, ret= 0.36, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 32.70, y_rov=-120.96, vy_rov=-0.38, gy_rov= 0.06, L= 122.54, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat=-4.56, Fy_tr= 44.99, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 5.24, ret= 0.34, exp=PILOT_DESC_ACC
IC_L_6: t= 32.80, y_rov=-121.00, vy_rov=-0.37, gy_rov= 0.02, L= 122.58, dl_dt_cmd= 0.34, prev_cmd= 0.34, T_bat= 50.44, Fy_tr=-25.68, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-66.92, ret= 0.39, exp=T_HARD_ACC
IC_L_6: t= 32.90, y_rov=-121.04, vy_rov=-0.42, gy_rov=-0.05, L= 122.62, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat=-16.51, Fy_tr= 44.99, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 8.67, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 33.00, y_rov=-121.08, vy_rov=-0.40, gy_rov= 0.02, L= 122.66, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 60.00, Fy_tr=-25.68, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-63.89, ret= 0.43, exp=T_HARD_ACC
IC_L_6: t= 33.10, y_rov=-121.12, vy_rov=-0.45, gy_rov=-0.05, L= 122.70, dl_dt_cmd= 0.43, prev_cmd= 0.43, T_bat=-26.75, Fy_tr= 44.99, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 12.14, ret= 0.40, exp=PILOT_DESC_ACC
