[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.403729584757652 p=-100.00 L=110.00
IC_L_6: t= 0.10, y_rov=-100.00, vy_rov=-0.03, gy_rov= 0.00, L= 110.00, dl_dt_cmd= 0.00, prev_cmd= 0.00, T_bat= 0.40, Fy_tr=-0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.73, ret=-0.01, exp=CATENARY_SIGN_IN_ACC
IC_L_6: t= 46.50, y_rov=-127.61, vy_rov=-0.06, gy_rov= 0.87, L= 130.12, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2197.01, Fy_tr= 207.62, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.27, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 46.60, y_rov=-127.71, vy_rov=-0.95, gy_rov=-0.89, L= 130.18, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2244.54, Fy_tr=-207.50, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-149.97, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 46.70, y_rov=-127.71, vy_rov=-0.06, gy_rov= 0.88, L= 130.24, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2242.81, Fy_tr= 202.29, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 143.98, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 46.80, y_rov=-127.81, vy_rov=-0.93, gy_rov=-0.87, L= 130.30, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2289.03, Fy_tr=-207.50, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-153.75, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 46.90, y_rov=-127.81, vy_rov=-0.06, gy_rov= 0.87, L= 130.36, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2286.49, Fy_tr= 202.12, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 143.76, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 47.00, y_rov=-127.91, vy_rov=-0.93, gy_rov=-0.87, L= 130.42, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2332.68, Fy_tr=-195.81, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-142.86, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 47.10, y_rov=-127.92, vy_rov=-0.10, gy_rov= 0.83, L= 130.48, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2331.72, Fy_tr= 206.74, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.17, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 47.20, y_rov=-128.01, vy_rov=-0.98, gy_rov=-0.88, L= 130.54, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2382.59, Fy_tr=-207.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-141.44, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 47.30, y_rov=-128.02, vy_rov=-0.07, gy_rov= 0.91, L= 130.60, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2381.58, Fy_tr= 202.41, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 144.22, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 47.40, y_rov=-128.12, vy_rov=-0.94, gy_rov=-0.87, L= 130.66, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2428.40, Fy_tr=-196.15, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-140.72, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 47.50, y_rov=-128.13, vy_rov=-0.10, gy_rov= 0.84, L= 130.72, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2427.72, Fy_tr= 183.94, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 126.40, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 47.60, y_rov=-128.22, vy_rov=-0.90, gy_rov=-0.80, L= 130.78, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2471.46, Fy_tr=-207.50, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-160.28, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 47.70, y_rov=-128.22, vy_rov=-0.05, gy_rov= 0.85, L= 130.84, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2468.82, Fy_tr= 201.81, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 143.37, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 47.80, y_rov=-128.31, vy_rov=-0.92, gy_rov=-0.87, L= 130.90, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2514.61, Fy_tr=-195.12, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-143.71, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 47.90, y_rov=-128.32, vy_rov=-0.10, gy_rov= 0.82, L= 130.96, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2513.65, Fy_tr= 190.37, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 132.82, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 48.00, y_rov=-128.42, vy_rov=-0.93, gy_rov=-0.83, L= 131.02, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2559.84, Fy_tr=-185.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-133.50, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 48.10, y_rov=-128.43, vy_rov=-0.13, gy_rov= 0.79, L= 131.08, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2559.01, Fy_tr= 207.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 151.01, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 48.20, y_rov=-128.53, vy_rov=-1.01, gy_rov=-0.88, L= 131.14, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2613.52, Fy_tr=-207.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-133.54, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 48.30, y_rov=-128.54, vy_rov=-0.07, gy_rov= 0.94, L= 131.20, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2612.74, Fy_tr= 189.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 130.89, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 48.40, y_rov=-128.63, vy_rov=-0.90, gy_rov=-0.82, L= 131.26, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2655.83, Fy_tr=-184.79, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-139.31, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 48.50, y_rov=-128.64, vy_rov=-0.13, gy_rov= 0.77, L= 131.32, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2655.01, Fy_tr= 182.51, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 125.82, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 48.60, y_rov=-128.73, vy_rov=-0.93, gy_rov=-0.80, L= 131.38, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2700.93, Fy_tr=-206.78, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-154.43, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 48.70, y_rov=-128.74, vy_rov=-0.06, gy_rov= 0.86, L= 131.44, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2699.01, Fy_tr= 200.68, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 142.34, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 48.80, y_rov=-128.83, vy_rov=-0.92, gy_rov=-0.86, L= 131.50, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2745.13, Fy_tr=-193.75, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-141.67, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 48.90, y_rov=-128.84, vy_rov=-0.10, gy_rov= 0.82, L= 131.56, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2744.35, Fy_tr= 188.83, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 131.42, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 49.00, y_rov=-128.93, vy_rov=-0.93, gy_rov=-0.82, L= 131.62, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2790.59, Fy_tr=-184.20, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-131.95, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 49.10, y_rov=-128.95, vy_rov=-0.14, gy_rov= 0.79, L= 131.68, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2789.71, Fy_tr= 204.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 147.62, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 49.20, y_rov=-129.05, vy_rov=-1.00, gy_rov=-0.87, L= 131.74, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2843.71, Fy_tr=-207.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-135.40, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 49.30, y_rov=-129.06, vy_rov=-0.07, gy_rov= 0.93, L= 131.80, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2842.89, Fy_tr= 187.73, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 129.57, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 49.40, y_rov=-129.14, vy_rov=-0.89, gy_rov=-0.82, L= 131.86, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2885.90, Fy_tr=-207.50, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-163.22, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 49.50, y_rov=-129.15, vy_rov=-0.05, gy_rov= 0.84, L= 131.92, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2882.88, Fy_tr= 207.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.12, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 49.60, y_rov=-129.24, vy_rov=-0.94, gy_rov=-0.89, L= 131.98, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2930.31, Fy_tr=-207.49, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-152.06, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 49.70, y_rov=-129.25, vy_rov=-0.06, gy_rov= 0.88, L= 132.04, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2928.07, Fy_tr= 201.17, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 142.83, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 49.80, y_rov=-129.34, vy_rov=-0.93, gy_rov=-0.86, L= 132.10, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 2974.64, Fy_tr=-193.70, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-141.19, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 49.90, y_rov=-129.35, vy_rov=-0.11, gy_rov= 0.82, L= 132.16, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-2973.83, Fy_tr= 207.59, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 150.20, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 50.00, y_rov=-129.45, vy_rov=-0.99, gy_rov=-0.88, L= 132.22, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3026.27, Fy_tr=-200.68, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-132.79, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 50.10, y_rov=-129.46, vy_rov=-0.09, gy_rov= 0.90, L= 132.28, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3025.57, Fy_tr= 202.67, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 144.95, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 50.20, y_rov=-129.56, vy_rov=-0.96, gy_rov=-0.87, L= 132.34, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3075.08, Fy_tr=-195.42, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-134.60, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 50.30, y_rov=-129.57, vy_rov=-0.11, gy_rov= 0.85, L= 132.40, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3073.92, Fy_tr= 207.60, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 150.22, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 50.40, y_rov=-129.67, vy_rov=-0.99, gy_rov=-0.88, L= 132.46, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3126.47, Fy_tr=-207.50, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-139.48, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 50.50, y_rov=-129.67, vy_rov=-0.07, gy_rov= 0.92, L= 132.52, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3125.26, Fy_tr= 207.61, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.41, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 50.60, y_rov=-129.77, vy_rov=-0.96, gy_rov=-0.89, L= 132.58, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3174.36, Fy_tr=-205.09, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-145.42, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 50.70, y_rov=-129.78, vy_rov=-0.07, gy_rov= 0.88, L= 132.64, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3172.69, Fy_tr= 198.59, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 140.44, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 50.80, y_rov=-129.87, vy_rov=-0.93, gy_rov=-0.86, L= 132.70, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3219.01, Fy_tr=-191.50, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-138.53, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 50.90, y_rov=-129.88, vy_rov=-0.11, gy_rov= 0.82, L= 132.76, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3216.39, Fy_tr= 186.54, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 129.37, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 51.00, y_rov=-129.97, vy_rov=-0.93, gy_rov=-0.81, L= 132.82, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3262.44, Fy_tr=-181.75, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-129.53, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 51.10, y_rov=-129.99, vy_rov=-0.14, gy_rov= 0.78, L= 132.88, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3259.28, Fy_tr= 206.22, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 150.11, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 51.20, y_rov=-130.09, vy_rov=-1.02, gy_rov=-0.87, L= 132.94, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3315.35, Fy_tr=-199.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-123.16, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 51.30, y_rov=-130.10, vy_rov=-0.10, gy_rov= 0.92, L= 133.00, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3310.14, Fy_tr= 206.97, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.49, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 51.40, y_rov=-130.20, vy_rov=-0.98, gy_rov=-0.88, L= 133.06, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3362.36, Fy_tr=-199.94, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-133.32, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 51.50, y_rov=-130.21, vy_rov=-0.09, gy_rov= 0.89, L= 133.12, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3354.86, Fy_tr= 193.55, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 135.88, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 51.60, y_rov=-130.30, vy_rov=-0.93, gy_rov=-0.84, L= 133.18, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3401.68, Fy_tr=-207.57, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-153.80, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 51.70, y_rov=-130.31, vy_rov=-0.06, gy_rov= 0.87, L= 133.24, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3399.68, Fy_tr= 204.44, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 146.08, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 51.80, y_rov=-130.40, vy_rov=-0.94, gy_rov=-0.88, L= 133.30, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3446.97, Fy_tr=-204.93, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-150.13, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 51.90, y_rov=-130.41, vy_rov=-0.07, gy_rov= 0.87, L= 133.36, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3445.23, Fy_tr= 206.56, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 148.36, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 52.00, y_rov=-130.50, vy_rov=-0.95, gy_rov=-0.88, L= 133.42, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3494.23, Fy_tr=-206.52, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-147.77, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 52.10, y_rov=-130.51, vy_rov=-0.07, gy_rov= 0.88, L= 133.48, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3492.58, Fy_tr= 207.15, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 148.91, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 52.20, y_rov=-130.60, vy_rov=-0.95, gy_rov=-0.88, L= 133.54, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3541.61, Fy_tr=-199.20, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-140.50, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 52.30, y_rov=-130.61, vy_rov=-0.09, gy_rov= 0.86, L= 133.60, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3538.03, Fy_tr= 207.72, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.98, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 52.40, y_rov=-130.71, vy_rov=-0.98, gy_rov=-0.88, L= 133.66, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3589.71, Fy_tr=-200.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-135.17, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 52.50, y_rov=-130.72, vy_rov=-0.09, gy_rov= 0.88, L= 133.72, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3583.42, Fy_tr= 192.64, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 134.94, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 52.60, y_rov=-130.81, vy_rov=-0.93, gy_rov=-0.83, L= 133.78, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3630.01, Fy_tr=-206.98, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-154.22, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 52.70, y_rov=-130.82, vy_rov=-0.06, gy_rov= 0.87, L= 133.84, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3628.35, Fy_tr= 207.42, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.08, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 52.80, y_rov=-130.91, vy_rov=-0.95, gy_rov=-0.89, L= 133.90, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3677.00, Fy_tr=-207.67, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-150.16, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 52.90, y_rov=-130.92, vy_rov=-0.06, gy_rov= 0.88, L= 133.96, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3675.50, Fy_tr= 200.15, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 141.83, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 53.00, y_rov=-131.01, vy_rov=-0.92, gy_rov=-0.86, L= 134.02, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3721.83, Fy_tr=-207.13, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-155.18, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 53.10, y_rov=-131.02, vy_rov=-0.06, gy_rov= 0.86, L= 134.08, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3720.97, Fy_tr= 202.13, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 143.77, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 53.20, y_rov=-131.11, vy_rov=-0.93, gy_rov=-0.87, L= 134.14, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3767.78, Fy_tr=-192.59, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-139.64, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 53.30, y_rov=-131.12, vy_rov=-0.11, gy_rov= 0.82, L= 134.20, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3766.42, Fy_tr= 207.26, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.98, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 53.40, y_rov=-131.22, vy_rov=-0.99, gy_rov=-0.88, L= 134.26, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3819.91, Fy_tr=-198.68, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-130.09, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 53.50, y_rov=-131.23, vy_rov=-0.10, gy_rov= 0.89, L= 134.32, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3816.53, Fy_tr= 207.33, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.79, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 53.60, y_rov=-131.33, vy_rov=-0.98, gy_rov=-0.88, L= 134.38, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3869.14, Fy_tr=-207.28, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-140.87, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 53.70, y_rov=-131.34, vy_rov=-0.07, gy_rov= 0.91, L= 134.44, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3866.12, Fy_tr= 207.47, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.27, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 53.80, y_rov=-131.43, vy_rov=-0.96, gy_rov=-0.89, L= 134.50, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3915.85, Fy_tr=-198.76, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-139.21, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 53.90, y_rov=-131.44, vy_rov=-0.09, gy_rov= 0.86, L= 134.56, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3909.99, Fy_tr= 190.25, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 132.56, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 54.00, y_rov=-131.53, vy_rov=-0.92, gy_rov=-0.83, L= 134.62, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 3956.12, Fy_tr=-181.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-130.80, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 54.10, y_rov=-131.55, vy_rov=-0.14, gy_rov= 0.78, L= 134.68, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3949.23, Fy_tr= 207.82, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 151.67, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 54.20, y_rov=-131.65, vy_rov=-1.02, gy_rov=-0.88, L= 134.74, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 4006.57, Fy_tr=-199.33, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-122.25, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 54.30, y_rov=-131.66, vy_rov=-0.10, gy_rov= 0.92, L= 134.80, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-3996.55, Fy_tr= 190.76, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 133.27, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 54.40, y_rov=-131.75, vy_rov=-0.93, gy_rov=-0.83, L= 134.86, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 4043.68, Fy_tr=-182.11, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-128.93, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 54.50, y_rov=-131.77, vy_rov=-0.14, gy_rov= 0.78, L= 134.92, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-4033.18, Fy_tr= 176.07, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 119.95, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 54.60, y_rov=-131.86, vy_rov=-0.92, gy_rov=-0.77, L= 134.98, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 4079.25, Fy_tr=-207.79, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-157.20, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 54.70, y_rov=-131.86, vy_rov=-0.06, gy_rov= 0.86, L= 135.04, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-4078.01, Fy_tr= 207.87, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 149.46, ret= 0.58, exp=PILOT_DESC_ACC
IC_L_6: t= 54.80, y_rov=-131.96, vy_rov=-0.94, gy_rov=-0.89, L= 135.10, dl_dt_cmd= 0.58, prev_cmd= 0.58, T_bat= 4126.80, Fy_tr=-207.80, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-150.97, ret= 0.62, exp=T_HARD_ACC
IC_L_6: t= 54.90, y_rov=-131.97, vy_rov=-0.06, gy_rov= 0.88, L= 135.16, dl_dt_cmd= 0.62, prev_cmd= 0.62, T_bat=-4125.60, Fy_tr= 199.06, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total= 140.73, ret= 0.58, exp=PILOT_DESC_ACC
